Customer ID,Parent Product,Claim Date,Documentation Date,Status,Claim Category,Claim Tracking Number,Vendor ID,Storage Fee,Insurance Amount,Holding Fee,Total Acquisition Cost
J12548901,TREE_48075,2005-06-12,2005-06-13,COMPLETE,S-CAN,24648374,148472,32,692,0,88800
J12548902,TREE_48075,2005-06-13,2005-06-18,COMPLETE,S-CAN,24648384,18096,28,1052,0,30760
J12548907,TREE_48075,2005-06-23,2005-06-24,COMPLETE,S-CAN,24644996,28552,72,772,0,16212
J12548910,TREE_48075,2005-07-04,2005-07-05,COMPLETE,S-CAN,24894762,35236,32,800,0,60040
J12548914,TREE_48075,2005-05-11,2005-05-12,COMPLETE,S-CAN,24897054,146268,116,152,0,11824
J12548915,TREE_48075,2005-05-14,2005-05-14,COMPLETE,S-CAN,24897058,36268,52,492,0,30640
J12548922,TREE_48075,2005-07-30,2005-07-30,COMPLETE,S-CAN,25003386,22616,136,212,0,60000
J12548935,TREE_48075,2005-05-04,2005-05-04,COMPLETE,S-CAN,24643694,147828,36,752,0,67120
J12548940,TREE_48075,2005-04-08,2005-04-14,COMPLETE,S-CAN,24642254,144488,56,928,0,57040
J12548944,TREE_48075,2005-06-02,2005-06-07,COMPLETE,S-CAN,24819122,4432,136,128,0,19120
J12548947,TREE_48075,2005-04-13,2005-04-20,COMPLETE,S-CAN,24893410,35500,60,1180,0,53360
J12548951,TREE_48075,2005-06-07,2005-06-07,COMPLETE,S-CAN,24898106,148080,4,1632,0,11760
J12548954,TREE_48075,2005-04-28,2005-04-29,COMPLETE,S-CAN,24896628,27004,64,1432,0,47520
J12548966,TREE_48075,2005-05-06,2005-05-07,COMPLETE,S-CAN,24674294,9776,96,1072,0,10216
J12548970,TREE_48075,2005-03-02,2005-03-03,COMPLETE,S-CAN,24465814,200156,160,6352,0,68748
J12548979,TREE_48075,2005-05-19,2005-05-27,COMPLETE,S-CAN,24820100,21188,44,1092,0,14888
J12548984,TREE_48075,2005-05-09,2005-05-10,COMPLETE,S-CAN,24890050,23896,96,588,0,84400
J12548985,TREE_48075,2005-07-06,2005-07-06,COMPLETE,S-CAN,24827580,1132,4,1320,0,15548
J12548987,TREE_48075,2005-04-01,2005-04-09,COMPLETE,S-CAN,24823804,216632,124,108,0,86840
J12548991,TREE_48075,2005-08-06,2005-08-07,COMPLETE,S-CAN,25027198,16948,128,1380,0,84360
J12548995,TREE_48075,2005-06-13,2005-06-18,COMPLETE,S-CAN,24790358,18096,60,1364,0,74760
J12548999,TREE_48075,2005-06-04,2005-06-07,COMPLETE,S-CAN,25029876,32440,104,496,0,14080
J12549011,TREE_48075,2005-06-04,2005-06-09,COMPLETE,S-CAN,24644566,9996,8,404,0,69400
J12549016,TREE_48075,2005-07-15,2005-07-15,COMPLETE,S-CAN,25030952,26460,128,668,0,15440
J12549017,TREE_48075,2005-07-01,2005-07-02,COMPLETE,S-CAN,25026526,16948,64,1120,0,33400
J12549023,TREE_48075,2005-04-21,2005-04-21,COMPLETE,S-CAN,24827028,147792,44,296,0,79160
J12549026,TREE_48075,2005-06-02,2005-06-13,COMPLETE,S-CAN,24817934,145288,84,832,0,50520
J12549027,TREE_48075,2005-06-25,2005-06-26,COMPLETE,S-CAN,24890144,204852,128,144,0,12024
J12549029,TREE_48075,2005-05-10,2005-05-17,COMPLETE,S-CAN,24828680,216632,4,844,0,11536
J12549032,TREE_48075,2005-05-17,2005-05-17,COMPLETE,S-CAN,24797492,38020,128,1028,0,11700
J12549033,TREE_48075,2005-04-30,2005-05-02,COMPLETE,S-CAN,24798662,8760,80,948,0,13708
J12549045,TREE_48075,2005-04-18,2005-04-24,COMPLETE,S-CAN,24645074,35236,64,1020,0,48400
J12549051,TREE_48075,2005-04-09,2005-04-10,COMPLETE,S-CAN,24641246,26460,136,172,0,68640
J12549052,TREE_48075,2005-04-18,2005-04-19,COMPLETE,S-CAN,24641264,31348,36,896,0,79680
J12549053,TREE_48075,2005-06-16,2005-06-21,COMPLETE,S-CAN,24642390,144488,12,984,0,14320
J12549058,TREE_48075,2005-07-27,2005-07-28,COMPLETE,S-CAN,25026578,16948,104,304,0,11400
J12549060,TREE_48075,2005-04-11,2005-04-16,COMPLETE,S-CAN,24827818,145768,56,1176,0,50400
J12549068,TREE_48075,2005-05-20,2005-05-26,COMPLETE,S-CAN,24824698,3016,48,1056,0,10136
J12549071,TREE_48075,2005-05-23,2005-05-24,COMPLETE,S-CAN,25002452,26872,124,520,0,13928
J12549075,TREE_48075,2005-07-08,2005-07-22,COMPLETE,S-CAN,25031966,31348,100,220,0,13800
J12549077,TREE_48075,2005-04-11,2005-04-11,COMPLETE,S-CAN,24802020,3972,24,1152,0,14952
J12549083,TREE_48075,2005-04-30,2005-05-06,COMPLETE,S-CAN,24645098,35236,76,528,0,95560
J12549087,TREE_48075,2005-06-07,2005-06-09,COMPLETE,S-CAN,24642966,21512,68,944,0,19600
J12549096,TREE_48075,2005-05-07,2005-05-08,COMPLETE,S-CAN,24648302,8760,12,1096,0,82320
J12549108,TREE_48075,2005-04-27,2005-05-12,COMPLETE,S-CAN,24824670,148408,144,332,0,31480
J12549114,TREE_48075,2005-06-01,2005-06-02,COMPLETE,S-CAN,25004070,25900,24,1208,0,24720
J12549116,TREE_48075,2005-05-09,2005-05-11,COMPLETE,S-CAN,25026822,216632,140,84,0,93920
J12549124,TREE_48075,2005-05-21,2005-05-23,COMPLETE,S-CAN,24641532,25900,92,1084,0,11756
J12549130,TREE_48075,2005-04-24,2005-04-26,COMPLETE,S-CAN,24644478,35236,32,1052,0,79960
J12549137,TREE_48075,2005-05-10,2005-05-11,COMPLETE,S-CAN,24648308,149296,32,468,0,14120
J12549142,TREE_48075,2005-05-29,2005-05-29,COMPLETE,S-CAN,24643944,36636,80,220,0,84680
J12549145,TREE_48075,2005-06-17,2005-06-20,COMPLETE,S-CAN,25027902,204852,44,1232,0,32240
J12549155,TREE_48075,2005-05-24,2005-05-24,COMPLETE,S-CAN,24893878,57844,100,244,0,14488
J12549157,TREE_48075,2005-05-20,2005-05-20,COMPLETE,S-CAN,24824886,32896,12,872,0,35120
J12549161,TREE_48075,2005-05-15,2005-05-20,COMPLETE,S-CAN,24894270,29244,16,1212,0,10608
J12549169,TREE_48075,2005-06-04,2005-06-05,COMPLETE,S-CAN,25030872,35236,76,1196,0,44640
J12549177,TREE_48075,2005-04-30,2005-05-02,COMPLETE,S-CAN,24646490,4284,76,80,0,66040
J12549187,TREE_48075,2005-07-19,2005-07-20,COMPLETE,S-CAN,25027962,148412,132,2944,0,28780
J12549192,TREE_48075,2005-07-18,2005-07-20,COMPLETE,S-CAN,24892992,148168,12,520,0,66000
J12549197,TREE_48075,2005-04-16,2005-04-22,COMPLETE,S-CAN,24894414,35500,32,980,0,10440
J12549198,TREE_48075,2005-05-02,2005-05-08,COMPLETE,S-CAN,24894446,204852,32,480,0,19600
J12549200,TREE_48075,2005-06-08,2005-06-08,COMPLETE,S-CAN,24825724,57844,60,988,0,10388
J12549204,TREE_48075,2005-07-27,2005-07-27,COMPLETE,S-CAN,24998980,149472,32,568,0,15816
J12549210,TREE_48075,2005-04-18,2005-04-19,COMPLETE,S-CAN,24801236,147068,104,508,0,90400
J12549214,TREE_48075,2005-06-08,2005-06-10,COMPLETE,S-CAN,24800540,149700,108,1432,0,17056
J12549216,TREE_48075,2005-06-06,2005-06-07,COMPLETE,S-CAN,25026476,148112,12,108,0,80000
J12549220,TREE_48075,2005-04-21,2005-04-21,COMPLETE,S-CAN,24648068,145848,60,1048,0,69560
J12549221,TREE_48075,2005-04-01,2005-04-02,COMPLETE,S-CAN,24640230,216352,76,1036,0,12004
J12549222,TREE_48075,2005-05-29,2005-05-29,COMPLETE,S-CAN,24647144,145312,76,212,0,34240
J12549223,TREE_48075,2005-06-08,2005-06-09,COMPLETE,S-CAN,24647366,21188,12,520,0,52800
J12549225,TREE_48075,2005-06-20,2005-06-20,COMPLETE,S-CAN,24647388,145312,0,1476,0,96480
J12549227,TREE_48075,2005-06-08,2005-06-08,COMPLETE,S-CAN,24646764,32896,28,140,0,26520
J12549235,TREE_48075,2005-07-15,2005-07-15,COMPLETE,S-CAN,25034352,2236,24,216,0,11548
J12549236,TREE_48075,2005-05-27,2005-05-27,COMPLETE,S-CAN,24827300,148168,76,1372,0,13172
J12549237,TREE_48075,2005-06-29,2005-07-04,COMPLETE,S-CAN,24821176,35236,156,292,0,42800
J12549238,TREE_48075,2005-05-30,2005-05-31,COMPLETE,S-CAN,24892492,4284,4,768,0,77400
J12549244,TREE_48075,2005-04-13,2005-04-13,COMPLETE,S-CAN,24829012,149472,64,816,0,14964
J12549245,TREE_48075,2005-05-07,2005-05-08,COMPLETE,S-CAN,24898246,148080,40,896,0,14492
J12549251,TREE_48075,2005-06-12,2005-06-24,COMPLETE,S-CAN,25002314,149724,0,1172,0,16400
J12549259,TREE_48075,2005-01-21,2005-01-26,COMPLETE,S-CAN,24161424,200084,176,4500,0,27532
J12549265,TREE_48075,2005-07-09,2005-07-09,COMPLETE,S-CAN,24800598,145568,104,396,0,10588
J12549270,TREE_48075,2005-06-20,2005-06-26,COMPLETE,S-CAN,25031314,21512,68,740,0,19400
J12549292,TREE_48075,2005-04-29,2005-05-01,COMPLETE,S-CAN,24896832,16948,24,364,0,15956
J12549304,TREE_48075,2005-07-15,2005-07-20,COMPLETE,S-CAN,25002566,35500,48,1216,0,64760
J12549306,TREE_48075,2005-07-28,2005-07-30,COMPLETE,S-CAN,25024782,21512,116,968,0,25920
J12549341,TREE_48075,2005-04-27,2005-04-27,COMPLETE,S-CAN,24828240,4284,112,292,0,45800
J12549342,TREE_48075,2005-04-17,2005-04-19,COMPLETE,S-CAN,24893008,148168,88,240,0,13704
J12549343,TREE_48075,2005-05-31,2005-06-05,COMPLETE,S-CAN,24825118,148112,8,144,0,90080
J12549347,TREE_48075,2005-05-15,2005-05-15,COMPLETE,S-CAN,25030230,22616,20,1164,0,66360
J12549348,TREE_48075,2005-06-16,2005-06-16,COMPLETE,S-CAN,25030294,28552,84,1088,0,86680
J12549350,TREE_48075,2005-07-01,2005-07-01,COMPLETE,S-CAN,25027324,27828,76,1140,0,21560
J12549356,TREE_48075,2005-05-25,2005-05-25,COMPLETE,S-CAN,24800108,147608,128,68,0,40720
J12549358,TREE_48075,2005-05-04,2005-05-04,COMPLETE,S-CAN,24800666,145848,148,548,0,35160
J12549359,TREE_48075,2005-05-06,2005-05-07,COMPLETE,S-CAN,24800672,148168,40,436,0,31960
J12549360,TREE_48075,2005-06-09,2005-06-17,COMPLETE,S-CAN,24660380,144628,24,968,0,10548
J12549363,TREE_48075,2005-04-24,2005-04-25,COMPLETE,S-CAN,24613086,145768,4,724,0,12176
J12549364,TREE_48075,2005-04-23,2005-04-26,COMPLETE,S-CAN,24613088,28552,120,508,0,11748
J12549367,TREE_48075,2005-04-03,2005-04-04,COMPLETE,S-CAN,24610644,23896,96,328,0,39440
J12549371,TREE_48075,2005-03-28,2005-03-29,COMPLETE,S-CAN,24608432,148416,76,272,0,69640
J12549377,TREE_48075,2005-06-22,2005-06-23,COMPLETE,S-CAN,24659392,20364,76,976,0,11600
J12549388,TREE_48075,2005-05-21,2005-05-22,COMPLETE,S-CAN,24659528,22616,84,684,0,52600
J12549396,TREE_48075,2005-06-18,2005-06-18,COMPLETE,S-CAN,24610394,1132,112,776,0,37480
J12549414,TREE_48075,2005-05-31,2005-05-31,COMPLETE,S-CAN,24658946,148112,28,88,0,40320
J12549417,TREE_48075,2005-05-20,2005-05-21,COMPLETE,S-CAN,24706514,35236,48,328,0,13580
J12549420,TREE_48075,2005-06-22,2005-06-22,COMPLETE,S-CAN,24709578,1132,36,228,0,12504
J12549426,TREE_48075,2005-05-31,2005-06-01,COMPLETE,S-CAN,24608360,148416,44,516,0,12760
J12549434,TREE_48075,2005-04-12,2005-04-28,COMPLETE,S-CAN,24709668,144628,120,920,0,13900
J12549435,TREE_48075,2005-04-13,2005-04-20,COMPLETE,S-CAN,24708452,6492,80,1308,0,12600
J12549436,TREE_48075,2005-05-18,2005-05-21,COMPLETE,S-CAN,24657726,146872,52,132,0,10700
J12549438,TREE_48075,2005-05-15,2005-05-23,COMPLETE,S-CAN,24661930,145332,72,1156,0,50880
J12549439,TREE_48075,2005-05-26,2005-05-26,COMPLETE,S-CAN,24661936,29052,12,1236,0,11232
J12549440,TREE_48075,2005-06-02,2005-06-09,COMPLETE,S-CAN,24661964,145332,16,152,0,20560
J12549445,TREE_48075,2005-03-13,2005-03-13,COMPLETE,S-CAN,24611800,147792,100,208,0,99560
J12549447,TREE_48075,2005-06-12,2005-06-20,COMPLETE,S-CAN,24709374,6492,112,1076,0,49920
J12549449,TREE_48075,2005-04-01,2005-04-01,COMPLETE,S-CAN,24707214,149528,0,244,0,57720
J12549460,TREE_48075,2005-06-24,2005-06-25,COMPLETE,S-CAN,24652796,36268,80,1152,0,29040
J12549464,TREE_48075,2005-03-18,2005-03-25,COMPLETE,S-CAN,24662012,145332,32,1220,0,13912
J12549466,TREE_48075,2005-04-05,2005-04-07,COMPLETE,S-CAN,24603050,147652,92,1100,0,93840
J12549467,TREE_48075,2005-05-20,2005-05-20,COMPLETE,S-CAN,24611536,147652,132,528,0,31800
J12549470,TREE_48075,2005-03-04,2005-03-05,COMPLETE,S-CAN,24492014,145332,20,1064,0,18400
J12549472,TREE_48075,2005-03-11,2005-03-14,COMPLETE,S-CAN,24612602,28552,24,536,0,59760
J12549474,TREE_48075,2005-05-18,2005-05-20,COMPLETE,S-CAN,24704912,146872,8,260,0,51120
J12549475,TREE_48075,2005-06-10,2005-06-10,COMPLETE,S-CAN,24704954,149372,88,28,0,70720
J12549489,TREE_48075,2005-05-14,2005-05-14,COMPLETE,S-CAN,24661112,29052,72,60,0,26960
J12549494,TREE_48075,2005-06-21,2005-06-22,COMPLETE,S-CAN,24658190,148032,32,4,0,65360
J12549499,TREE_48075,2005-06-07,2005-06-09,COMPLETE,S-CAN,24652164,148136,40,1232,0,92440
J12549505,TREE_48075,2005-06-20,2005-06-20,COMPLETE,S-CAN,24613998,146456,16,144,0,48920
J12549506,TREE_48075,2005-05-23,2005-05-23,COMPLETE,S-CAN,24612342,149528,40,496,0,13092
J12549507,TREE_48075,2005-06-07,2005-06-08,COMPLETE,S-CAN,24610574,145952,104,32,0,54880
J12549511,TREE_48075,2005-05-01,2005-05-02,COMPLETE,S-CAN,24612900,26460,12,948,0,16740
J12549513,TREE_48075,2005-04-02,2005-04-08,COMPLETE,S-CAN,24661440,6492,64,696,0,89240
J12549519,TREE_48075,2005-03-22,2005-03-23,COMPLETE,S-CAN,24652208,36356,40,752,0,11272
J12549521,TREE_48075,2005-03-19,2005-03-19,COMPLETE,S-CAN,24613212,147608,108,164,0,40320
J12549526,TREE_48075,2005-04-10,2005-04-14,COMPLETE,S-CAN,24612464,148112,104,1024,0,61960
J12549529,TREE_48075,2005-05-11,2005-05-13,COMPLETE,S-CAN,24662310,146588,20,480,0,16424
J12549533,TREE_48075,2005-04-22,2005-05-01,COMPLETE,S-CAN,24660286,144628,112,412,0,35800
J12549541,TREE_48075,2005-04-19,2005-04-19,COMPLETE,S-CAN,24659862,34544,68,924,0,51880
J12549543,TREE_48075,2005-04-04,2005-04-09,COMPLETE,S-CAN,24705230,29244,136,696,0,84280
J12549551,TREE_48075,2005-05-24,2005-05-30,COMPLETE,S-CAN,24653344,19376,76,32,0,39240
J12549553,TREE_48075,2005-04-28,2005-04-28,COMPLETE,S-CAN,24658680,148148,108,904,0,94200
J12549557,TREE_48075,2005-04-05,2005-04-07,COMPLETE,S-CAN,24611250,32440,72,736,0,11656
J12549561,TREE_48075,2005-03-13,2005-03-13,COMPLETE,S-CAN,24610000,145312,4,324,0,60160
J12549566,TREE_48075,2005-05-30,2005-05-30,COMPLETE,S-CAN,24709932,37548,16,792,0,73960
J12549576,TREE_48075,2005-03-23,2005-03-27,COMPLETE,S-CAN,24705604,6492,24,1396,0,86200
J12549578,TREE_48075,2005-06-21,2005-06-22,COMPLETE,S-CAN,24707378,147832,4,1232,0,30480
J12549579,TREE_48075,2005-05-08,2005-05-15,COMPLETE,S-CAN,24698304,149060,156,1048,0,12920
J12549580,TREE_48075,2005-05-23,2005-05-24,COMPLETE,S-CAN,24698322,149060,112,520,0,77600
J12549584,TREE_48075,2005-05-31,2005-06-03,COMPLETE,S-CAN,24657952,6492,48,556,0,11104
J12549607,TREE_48075,2005-05-20,2005-05-21,COMPLETE,S-CAN,24654526,147608,80,856,0,10400
J12549609,TREE_48075,2005-05-11,2005-05-17,COMPLETE,S-CAN,24661718,146588,84,44,0,10336
J12549615,TREE_48075,2005-04-24,2005-04-26,COMPLETE,S-CAN,24652676,148608,88,572,0,14148
J12549616,TREE_48075,2005-05-04,2005-05-06,COMPLETE,S-CAN,24652696,204792,96,832,0,73520
J12549617,TREE_48075,2005-04-29,2005-05-07,COMPLETE,S-CAN,24651898,216632,24,68,0,27560
J12549622,TREE_48075,2005-03-23,2005-03-24,COMPLETE,S-CAN,24659610,22616,76,788,0,36640
J12549624,TREE_48075,2005-05-23,2005-05-23,COMPLETE,S-CAN,24613142,145312,112,180,0,16920
J12549625,TREE_48075,2005-05-24,2005-05-27,COMPLETE,S-CAN,24613150,28552,112,320,0,43520
J12549626,TREE_48075,2005-05-27,2005-05-28,COMPLETE,S-CAN,24613152,26460,104,24,0,68680
J12549627,TREE_48075,2005-06-06,2005-06-07,COMPLETE,S-CAN,24613172,26460,64,828,0,76560
J12549639,TREE_48075,2005-05-30,2005-06-06,COMPLETE,S-CAN,24661358,146588,64,1460,0,15248
J12549640,TREE_48075,2005-03-18,2005-03-24,COMPLETE,S-CAN,24661410,6492,56,1044,0,61840
J12549641,TREE_48075,2005-06-24,2005-06-26,COMPLETE,S-CAN,24662398,146588,48,196,0,12144
J12549642,TREE_48075,2005-03-10,2005-03-20,COMPLETE,S-CAN,24662402,38020,64,732,0,26360
J12549644,TREE_48075,2005-04-07,2005-04-07,COMPLETE,S-CAN,24662438,3972,16,672,0,12468
J12549645,TREE_48075,2005-05-24,2005-05-27,COMPLETE,S-CAN,24652338,16948,20,1096,0,37440
J12549649,TREE_48075,2005-06-17,2005-06-18,COMPLETE,S-CAN,24613194,26460,140,484,0,87520
J12549655,TREE_48075,2005-06-30,2005-07-02,COMPLETE,S-CAN,24704998,146872,44,292,0,10860
J12549656,TREE_48075,2005-06-13,2005-06-14,COMPLETE,S-CAN,24706362,35236,28,224,0,10640
J12549660,TREE_48075,2005-04-16,2005-04-17,COMPLETE,S-CAN,24706446,35236,100,1320,0,69440
J12549664,TREE_48075,2005-06-06,2005-06-12,COMPLETE,S-CAN,24660770,26460,108,1280,0,98440
J12549665,TREE_48075,2005-06-19,2005-06-20,COMPLETE,S-CAN,24660786,26460,88,364,0,64160
J12549670,TREE_48075,2005-03-23,2005-03-24,COMPLETE,S-CAN,24613822,4284,104,992,0,11196
J12549673,TREE_48075,2005-05-06,2005-05-06,COMPLETE,S-CAN,24654296,176,76,1184,0,57560
J12549677,TREE_48075,2005-04-24,2005-05-01,COMPLETE,S-CAN,24653086,19376,8,436,0,49520
J12549682,TREE_48075,2005-06-01,2005-06-04,COMPLETE,S-CAN,24662154,146588,52,1020,0,12360
J12549683,TREE_48075,2005-05-11,2005-05-12,COMPLETE,S-CAN,24656308,145808,116,256,0,35600
J12549686,TREE_48075,2005-04-10,2005-04-11,COMPLETE,S-CAN,24609658,8760,112,544,0,11688
J12549687,TREE_48075,2005-04-23,2005-04-24,COMPLETE,S-CAN,24609684,8760,116,160,0,69800
J12549703,TREE_48075,2005-03-23,2005-03-23,COMPLETE,S-CAN,24661608,147328,52,1304,0,69360
J12549704,TREE_48075,2005-03-24,2005-03-24,COMPLETE,S-CAN,24661610,1132,16,976,0,12680
J12549708,TREE_48075,2005-03-22,2005-03-22,COMPLETE,S-CAN,24660606,1132,84,80,0,59880
J12549709,TREE_48075,2005-03-29,2005-03-30,COMPLETE,S-CAN,24703010,149088,116,1332,0,26160
J12549710,TREE_48075,2005-04-04,2005-04-05,COMPLETE,S-CAN,24703022,149088,68,1488,0,77480
J12549711,TREE_48075,2005-04-07,2005-04-08,COMPLETE,S-CAN,24703028,149088,104,1168,0,11992
J12549719,TREE_48075,2005-04-11,2005-04-11,COMPLETE,S-CAN,24603858,176,120,1408,0,22720
J12549721,TREE_48075,2005-05-18,2005-05-19,COMPLETE,S-CAN,24607934,145312,40,396,0,92400
J12549724,TREE_48075,2005-06-18,2005-06-20,COMPLETE,S-CAN,24605398,21512,20,1088,0,15096
J12549735,TREE_48075,2005-05-23,2005-05-25,COMPLETE,S-CAN,24709922,14208,124,84,0,87600
J12549737,TREE_48075,2005-05-22,2005-05-28,COMPLETE,S-CAN,24708728,6492,60,1156,0,80400
J12549744,TREE_48075,2005-03-19,2005-03-25,COMPLETE,S-CAN,24659212,22616,16,372,0,10660
J12549749,TREE_48075,2005-03-17,2005-03-18,COMPLETE,S-CAN,24613010,145768,0,1108,0,10848
J12549756,TREE_48075,2005-04-14,2005-04-15,COMPLETE,S-CAN,24409314,148080,8,1068,0,93680
J12549759,TREE_48075,2005-05-27,2005-05-28,COMPLETE,S-CAN,24706928,28552,92,92,0,56240
J12549761,TREE_48075,2005-04-29,2005-04-30,COMPLETE,S-CAN,24710872,148168,20,1492,0,16400
J12549764,TREE_48075,2005-05-05,2005-05-12,COMPLETE,S-CAN,24652508,6492,60,700,0,11540
J12549770,TREE_48075,2005-06-04,2005-06-08,COMPLETE,S-CAN,24622968,148112,80,812,0,80800
J12549771,TREE_48075,2005-06-16,2005-06-19,COMPLETE,S-CAN,24622990,6388,0,1048,0,85720
J12549779,TREE_48075,2005-05-21,2005-05-24,COMPLETE,S-CAN,24852488,216632,20,892,0,12316
J12549780,TREE_48075,2005-05-11,2005-05-14,COMPLETE,S-CAN,24979840,148416,4,1256,0,34680
