Customer ID,Parent Product,Claim Date,Documentation Date,Status,Claim Category,Claim Tracking Number,Vendor ID,Storage Fee,Insurance Amount,Holding Fee,Total Acquisition Cost
J12549522,TREE_48075,,,INCOMPLETE,,,,124,940,0,13600
J12549528,TREE_48075,,,INCOMPLETE,,,,168,840,0,63332
J12549546,TREE_48075,,,INCOMPLETE,,,,112,1232,0,15108
J12549549,TREE_48075,,,INCOMPLETE,,,,72,824,0,14128
J12549556,TREE_48075,,,INCOMPLETE,,,,132,272,0,16520
J12549563,TREE_48075,,,INCOMPLETE,,,,76,1028,0,14408
J12549565,TREE_48075,,,INCOMPLETE,,,,4,1292,0,47400
J12549577,TREE_48075,,,INCOMPLETE,,,,44,1072,0,15044
J12549596,TREE_48075,,,INCOMPLETE,,,,60,608,0,88200
J12549597,TREE_48075,,,INCOMPLETE,,,,20,1344,0,10404
J12549601,TREE_48075,,,INCOMPLETE,,,,88,516,0,48200
J12549623,TREE_48075,,,INCOMPLETE,,,,136,1332,0,68920
J12549633,TREE_48075,,,INCOMPLETE,,,,120,1176,0,80400
J12549638,TREE_48075,,,INCOMPLETE,,,,104,1044,0,15216
J12549643,TREE_48075,,,INCOMPLETE,,,,32,528,0,10400
J12549651,TREE_48075,,,INCOMPLETE,,,,32,3616,0,73540
J12549658,TREE_48075,,,INCOMPLETE,,,,20,268,0,40600
J12549678,TREE_48075,,,INCOMPLETE,,,,0,376,0,12880
J12549679,TREE_48075,,,INCOMPLETE,,,,136,6096,0,73008
J12549685,TREE_48075,,,INCOMPLETE,,,,84,624,0,64120
J12549688,TREE_48075,,,INCOMPLETE,,,,12,1196,0,11588
J12549689,TREE_48075,,,INCOMPLETE,,,,132,120,0,12804
J12549690,TREE_48075,,,INCOMPLETE,,,,48,344,0,85240
J12549702,TREE_48075,,,INCOMPLETE,,,,32,192,0,14216
J12549705,TREE_48075,,,INCOMPLETE,,,,112,88,0,15740
J12549706,TREE_48075,,,INCOMPLETE,,,,92,604,0,55680
J12549714,TREE_48075,,,INCOMPLETE,,,,112,356,0,12360
J12549728,TREE_48075,,,INCOMPLETE,,,,72,176,0,40560
J12549745,TREE_48075,,,INCOMPLETE,,,,60,1136,0,40520
J12549751,TREE_48075,,,INCOMPLETE,,,,72,68,0,33040
J12549757,TREE_48075,,,INCOMPLETE,,,,84,580,0,65200
J12549792,TREE_48075,,,INCOMPLETE,,,,120,804,0,15952
J12549802,TREE_48075,,,INCOMPLETE,,,,44,536,0,40840
J12549851,TREE_48075,,,INCOMPLETE,,,,136,996,0,10696
J12549859,TREE_48075,,,INCOMPLETE,,,,116,1352,0,74960
J12549860,TREE_48075,,,INCOMPLETE,,,,60,1124,0,59360
J12549863,TREE_48075,,,INCOMPLETE,,,,20,384,0,21240
J12549865,TREE_48075,,,INCOMPLETE,,,,112,1244,0,33200
J12549866,TREE_48075,,,INCOMPLETE,,,,24,420,0,91800
J12549877,TREE_48075,,,INCOMPLETE,,,,112,1056,0,92800
J12549905,TREE_48075,,,INCOMPLETE,,,,24,196,0,37560
J12549907,TREE_48075,,,INCOMPLETE,,,,68,1396,0,14300
J12549913,TREE_48075,,,INCOMPLETE,,,,128,160,0,99680
J12549931,TREE_48075,,,INCOMPLETE,,,,72,1388,0,97200
J12549933,TREE_48075,,,INCOMPLETE,,,,24,536,0,62960
J12549934,TREE_48075,,,INCOMPLETE,,,,76,364,0,77200
J12549936,TREE_48075,,,INCOMPLETE,,,,40,1444,0,18440
J12549940,TREE_48075,,,INCOMPLETE,,,,0,1380,0,10628
J12549946,TREE_48075,,,INCOMPLETE,,,,4,452,0,6400
J12549956,TREE_48075,,,INCOMPLETE,,,,88,12,0,13996
J12549960,TREE_48075,,,INCOMPLETE,,,,48,1260,0,28160
J12549966,TREE_48075,,,INCOMPLETE,,,,16,920,0,11332
J12549975,TREE_48075,,,INCOMPLETE,,,,16,1000,0,12336
J12549977,TREE_48075,,,INCOMPLETE,,,,40,332,0,15832
J12549988,TREE_48075,,,INCOMPLETE,,,,100,1536,0,16920
J12549990,TREE_48075,,,INCOMPLETE,,,,44,304,0,60400
J12549992,TREE_48075,,,INCOMPLETE,,,,88,1012,0,99160
J12549999,TREE_48075,,,INCOMPLETE,,,,128,920,0,81200
J12550006,TREE_48075,,,INCOMPLETE,,,,124,1320,0,72520
J12550007,TREE_48075,,,INCOMPLETE,,,,116,376,0,99480
J12550013,TREE_48075,,,INCOMPLETE,,,,40,1184,0,81920
J12550016,TREE_48075,,,INCOMPLETE,,,,0,248,0,70880
J12550017,TREE_48075,,,INCOMPLETE,,,,120,1344,0,38080
J12550022,TREE_48075,,,INCOMPLETE,,,,76,1192,0,49160
J12550035,TREE_48075,,,INCOMPLETE,,,,48,92,0,14012
J12550043,TREE_48075,,,INCOMPLETE,,,,132,568,0,28080
J12550049,TREE_48075,,,INCOMPLETE,,,,92,1528,0,37360
J12550051,TREE_48075,,,INCOMPLETE,,,,60,492,0,15508
J12550083,TREE_48075,,,INCOMPLETE,,,,24,432,0,42000
J12550086,TREE_48075,,,INCOMPLETE,,,,132,1052,0,10244
J12550093,TREE_48075,,,INCOMPLETE,,,,120,692,0,40400
J12550096,TREE_48075,,,INCOMPLETE,,,,76,1584,0,87480
J12550097,TREE_48075,,,INCOMPLETE,,,,112,1616,0,12800
J12550122,TREE_48075,,,INCOMPLETE,,,,72,992,0,11148
J12550128,TREE_48075,,,INCOMPLETE,,,,112,596,0,11028
J12550144,TREE_48075,,,INCOMPLETE,,,,52,160,0,11868
J12550152,TREE_48075,,,INCOMPLETE,,,,32,808,0,37000
J12550155,TREE_48075,,,INCOMPLETE,,,,36,400,0,37280
J12550163,TREE_48075,,,INCOMPLETE,,,,120,1168,0,52040
J12550168,TREE_48075,,,INCOMPLETE,,,,60,212,0,88520
J12550169,TREE_48075,,,INCOMPLETE,,,,88,496,0,22800
J12550175,TREE_48075,,,INCOMPLETE,,,,92,500,0,18520
J12550179,TREE_48075,,,INCOMPLETE,,,,96,908,0,45880
J12550198,TREE_48075,,,INCOMPLETE,,,,32,312,0,31520
J12550210,TREE_48075,,,INCOMPLETE,,,,120,208,0,34760
J12550223,TREE_48075,,,INCOMPLETE,,,,92,1092,0,79400
J12550231,TREE_48075,,,INCOMPLETE,,,,108,36,0,39360
J12550232,TREE_48075,,,INCOMPLETE,,,,16,1080,0,27280
J12550243,TREE_48075,,,INCOMPLETE,,,,92,1344,0,15044
J12550248,TREE_48075,,,INCOMPLETE,,,,128,1052,0,47840
J12550251,TREE_48075,,,INCOMPLETE,,,,132,928,0,52960
J12550262,TREE_48075,,,INCOMPLETE,,,,20,360,0,16808
J12550263,TREE_48075,,,INCOMPLETE,,,,84,344,0,12992
J12550266,TREE_48075,,,INCOMPLETE,,,,32,1332,0,15524
J12550268,TREE_48075,,,INCOMPLETE,,,,136,188,0,48720
J12550285,TREE_48075,,,INCOMPLETE,,,,40,1388,0,25600
J12550287,TREE_48075,,,INCOMPLETE,,,,132,92,0,99480
J12550289,TREE_48075,,,INCOMPLETE,,,,12,1060,0,60240
J12550301,TREE_48075,,,INCOMPLETE,,,,100,1300,0,81000
J12550311,TREE_48075,,,INCOMPLETE,,,,136,308,0,14168
J12550315,TREE_48075,,,INCOMPLETE,,,,92,1076,0,69600
J12550322,TREE_48075,,,INCOMPLETE,,,,52,52,0,73400
J12550332,TREE_48075,,,INCOMPLETE,,,,92,516,0,13220
J12550336,TREE_48075,,,INCOMPLETE,,,,52,120,0,10560
J12550337,TREE_48075,,,INCOMPLETE,,,,12,1372,0,74880
J12550338,TREE_48075,,,INCOMPLETE,,,,28,704,0,12616
J12550346,TREE_48075,,,INCOMPLETE,,,,4,1300,0,12144
J12550361,TREE_48075,,,INCOMPLETE,,,,112,184,0,48400
J12550365,TREE_48075,,,INCOMPLETE,,,,40,1024,0,45320
J12550375,TREE_48075,,,INCOMPLETE,,,,4,1160,0,33360
J12550376,TREE_48075,,,INCOMPLETE,,,,40,1056,0,91840
J12550379,TREE_48075,,,INCOMPLETE,,,,80,240,0,27960
J12550385,TREE_48075,,,INCOMPLETE,,,,84,304,0,10648
J12550387,TREE_48075,,,INCOMPLETE,,,,124,1420,0,14844
J12550393,TREE_48075,,,INCOMPLETE,,,,156,780,0,38000
J12550410,TREE_48075,,,INCOMPLETE,,,,44,664,0,13132
J12550411,TREE_48075,,,INCOMPLETE,,,,44,1296,0,15096
J12550412,TREE_48075,,,INCOMPLETE,,,,100,232,0,97160
J12550421,TREE_48075,,,INCOMPLETE,,,,64,884,0,16000
J12550440,TREE_48075,,,INCOMPLETE,,,,56,816,0,85320
J12550448,TREE_48075,,,INCOMPLETE,,,,44,1112,0,56760
J12550457,TREE_48075,,,INCOMPLETE,,,,24,60,0,16828
J12550464,TREE_48075,,,INCOMPLETE,,,,100,900,0,27080
J12550465,TREE_48075,,,INCOMPLETE,,,,24,1176,0,34000
J12550472,TREE_48075,,,INCOMPLETE,,,,60,1148,0,26560
J12550486,TREE_48075,,,INCOMPLETE,,,,140,864,0,86120
J12550531,TREE_48075,,,INCOMPLETE,,,,132,440,0,18560
J12550533,TREE_48075,,,INCOMPLETE,,,,56,896,0,72712
J12550538,TREE_48075,,,INCOMPLETE,,,,132,672,0,98800
J12550541,TREE_48075,,,INCOMPLETE,,,,12,260,0,6000
J12550545,TREE_48075,,,INCOMPLETE,,,,56,768,0,79680
J12550556,TREE_48075,,,INCOMPLETE,,,,108,264,0,21560
J12550562,TREE_48075,,,INCOMPLETE,,,,68,376,0,61160
J12550569,TREE_48075,,,INCOMPLETE,,,,128,60,0,78160
J12550574,TREE_48075,,,INCOMPLETE,,,,56,692,0,14100
J12550575,TREE_48075,,,INCOMPLETE,,,,80,1264,0,56280
J12550593,TREE_48075,,,INCOMPLETE,,,,140,1004,0,13480
J12550597,TREE_48075,,,INCOMPLETE,,,,76,268,0,15100
J12550607,TREE_48075,,,INCOMPLETE,,,,76,548,0,72160
J12550615,TREE_48075,,,INCOMPLETE,,,,72,1800,0,83304
J12550621,TREE_48075,,,INCOMPLETE,,,,92,608,0,93040
J12550632,TREE_48075,,,INCOMPLETE,,,,56,56,0,74320
J12550640,TREE_48075,,,INCOMPLETE,,,,20,384,0,12156
J12550643,TREE_48075,,,INCOMPLETE,,,,72,392,0,13820
J12550649,TREE_48075,,,INCOMPLETE,,,,88,172,0,81240
J12550652,TREE_48075,,,INCOMPLETE,,,,84,876,0,10140
J12550669,TREE_48075,,,INCOMPLETE,,,,84,824,0,12576
J12550681,TREE_48075,,,INCOMPLETE,,,,92,184,0,60240
J12550702,TREE_48075,,,INCOMPLETE,,,,12,1348,0,13580
J12550716,TREE_48075,,,INCOMPLETE,,,,68,772,0,79320
J12550723,TREE_48075,,,INCOMPLETE,,,,124,636,0,84840
J12550724,TREE_48075,,,INCOMPLETE,,,,84,176,0,10776
J12550734,TREE_48075,,,INCOMPLETE,,,,40,248,0,13124
J12550741,TREE_48075,,,INCOMPLETE,,,,112,1020,0,29080
J12550747,TREE_48075,,,INCOMPLETE,,,,104,824,0,43720
J12550749,TREE_48075,,,INCOMPLETE,,,,16,1200,0,56520
J12550751,TREE_48075,,,INCOMPLETE,,,,116,576,0,12784
J12550757,TREE_48075,,,INCOMPLETE,,,,68,352,0,14160
J12550763,TREE_48075,,,INCOMPLETE,,,,76,1084,0,16996
J12550768,TREE_48075,,,INCOMPLETE,,,,88,880,0,52800
J12550770,TREE_48075,,,INCOMPLETE,,,,24,840,0,72920
J12550787,TREE_48075,,,INCOMPLETE,,,,64,52,0,85080
J12550790,TREE_48075,,,INCOMPLETE,,,,112,260,0,91840
J12550799,TREE_48075,,,INCOMPLETE,,,,104,200,0,11480
J12550839,TREE_48075,,,INCOMPLETE,,,,100,1236,0,30800
J12550843,TREE_48075,,,INCOMPLETE,,,,76,52,0,11088
J12550852,TREE_48075,,,INCOMPLETE,,,,68,660,0,66880
J12550865,TREE_48075,,,INCOMPLETE,,,,8,728,0,18920
J12550882,TREE_48075,,,INCOMPLETE,,,,124,364,0,73760
J12550891,TREE_48075,,,INCOMPLETE,,,,128,716,0,78040
J12550895,TREE_48075,,,INCOMPLETE,,,,140,264,0,32360
J12550906,TREE_48075,,,INCOMPLETE,,,,52,1652,0,17312
J12550912,TREE_48075,,,INCOMPLETE,,,,120,1296,0,39920
J12550920,TREE_48075,,,INCOMPLETE,,,,20,1312,0,98800
J12550926,TREE_48075,,,INCOMPLETE,,,,80,704,0,44080
J12550934,TREE_48075,,,INCOMPLETE,,,,32,1228,0,23760
J12550938,TREE_48075,,,INCOMPLETE,,,,52,344,0,80960
J12550967,TREE_48075,,,INCOMPLETE,,,,4,1400,0,62240
J12550975,TREE_48075,,,INCOMPLETE,,,,12,548,0,10768
J12550981,TREE_48075,,,INCOMPLETE,,,,48,376,0,12592
J12550992,TREE_48075,,,INCOMPLETE,,,,80,1064,0,77200
J12551008,TREE_48075,,,INCOMPLETE,,,,48,416,0,98000
J12551010,TREE_48075,,,INCOMPLETE,,,,16,1292,0,23560
J12551018,TREE_48075,,,INCOMPLETE,,,,76,668,0,75640
J12551022,TREE_48075,,,INCOMPLETE,,,,100,964,0,14228
J12551032,TREE_48075,,,INCOMPLETE,,,,0,76,0,14156
J12551037,TREE_48075,,,INCOMPLETE,,,,140,84,0,12428
J12551064,TREE_48075,,,INCOMPLETE,,,,28,196,0,16452
J12551068,TREE_48075,,,INCOMPLETE,,,,112,1072,0,16972
J12551083,TREE_48075,,,INCOMPLETE,,,,28,1080,0,15492
J12551084,TREE_48075,,,INCOMPLETE,,,,136,228,0,94960
J12551103,TREE_48075,,,INCOMPLETE,,,,100,964,0,12836
J12551113,TREE_48075,,,INCOMPLETE,,,,28,1436,0,12864
J12551114,TREE_48075,,,INCOMPLETE,,,,12,580,0,88120
J12551131,TREE_48075,,,INCOMPLETE,,,,104,456,0,15120
J12551134,TREE_48075,,,INCOMPLETE,,,,140,8,0,14840
J12551144,TREE_48075,,,INCOMPLETE,,,,116,164,0,85560
J12551170,TREE_48075,,,INCOMPLETE,,,,80,1184,0,15444
J12551184,TREE_48075,,,INCOMPLETE,,,,32,16,0,16200
J12551186,TREE_48075,,,INCOMPLETE,,,,108,1316,0,10576
J12551189,TREE_48075,,,INCOMPLETE,,,,68,1108,0,10336
J12551191,TREE_48075,,,INCOMPLETE,,,,88,992,0,37480
J12551214,TREE_48075,,,INCOMPLETE,,,,24,24,0,59520
J12551215,TREE_48075,,,INCOMPLETE,,,,100,640,0,14316
J12551220,TREE_48075,,,INCOMPLETE,,,,80,836,0,56680
J12551230,TREE_48075,,,INCOMPLETE,,,,108,232,0,92120
J12551235,TREE_48075,,,INCOMPLETE,,,,124,580,0,12548
J12551245,TREE_48075,,,INCOMPLETE,,,,68,624,0,64400
J12551247,TREE_48075,,,INCOMPLETE,,,,120,672,0,32400
J12551273,TREE_48075,,,INCOMPLETE,,,,56,412,0,38320
J12551280,TREE_48075,,,INCOMPLETE,,,,20,740,0,11240
J12551285,TREE_48075,,,INCOMPLETE,,,,128,1020,0,10136
J12551286,TREE_48075,,,INCOMPLETE,,,,80,1156,0,31480
J12551301,TREE_48075,,,INCOMPLETE,,,,28,288,0,12352
J12551303,TREE_48075,,,INCOMPLETE,,,,16,1216,0,55520
J12551334,TREE_48075,,,INCOMPLETE,,,,100,1192,0,13888
J12551348,TREE_48075,,,INCOMPLETE,,,,48,1072,0,25680
J12551370,TREE_48075,,,INCOMPLETE,,,,132,576,0,14864
J12551386,TREE_48075,,,INCOMPLETE,,,,76,684,0,77840
J12551392,TREE_48075,,,INCOMPLETE,,,,140,1236,0,14000
J12551402,TREE_48075,,,INCOMPLETE,,,,96,1212,0,12264
J12551409,TREE_48075,,,INCOMPLETE,,,,8,1264,0,52400
J12551411,TREE_48075,,,INCOMPLETE,,,,4,128,0,56880
J12551418,TREE_48075,,,INCOMPLETE,,,,96,1208,0,91000
J12551419,TREE_48075,,,INCOMPLETE,,,,72,244,0,41080
J12551433,TREE_48075,,,INCOMPLETE,,,,4,196,0,82360
J12551454,TREE_48075,,,INCOMPLETE,,,,112,352,0,10832
J12551462,TREE_48075,,,INCOMPLETE,,,,60,1000,0,12544
J12551463,TREE_48075,,,INCOMPLETE,,,,16,376,0,39360
J12551465,TREE_48075,,,INCOMPLETE,,,,60,880,0,27080
J12551466,TREE_48075,,,INCOMPLETE,,,,16,732,0,12944
J12551471,TREE_48075,,,INCOMPLETE,,,,60,620,0,43200
J12551474,TREE_48075,,,INCOMPLETE,,,,128,900,0,53040
J12551475,TREE_48075,,,INCOMPLETE,,,,68,612,0,10560
J12551482,TREE_48075,,,INCOMPLETE,,,,132,1032,0,73840
J12551483,TREE_48075,,,INCOMPLETE,,,,12,1208,0,30840
J12551486,TREE_48075,,,INCOMPLETE,,,,128,560,0,24640
J12551487,TREE_48075,,,INCOMPLETE,,,,88,580,0,40880
J12551491,TREE_48075,,,INCOMPLETE,,,,16,216,0,37760
J12551539,TREE_48075,,,INCOMPLETE,,,,124,128,0,12436
J12551541,TREE_48075,,,INCOMPLETE,,,,68,40,0,12540
J12551564,TREE_48075,,,INCOMPLETE,,,,124,1012,0,20680
J12551568,TREE_48075,,,INCOMPLETE,,,,116,1216,0,79760
J12551572,TREE_48075,,,INCOMPLETE,,,,76,84,0,54080
J12551575,TREE_48075,,,INCOMPLETE,,,,16,244,0,40760
J12551582,TREE_48075,,,INCOMPLETE,,,,20,268,0,80400
J12551585,TREE_48075,,,INCOMPLETE,,,,76,396,0,13264
J12551587,TREE_48075,,,INCOMPLETE,,,,100,972,0,13900
J12551591,TREE_48075,,,INCOMPLETE,,,,92,308,0,16088
J12551593,TREE_48075,,,INCOMPLETE,,,,16,712,0,11408
J12551595,TREE_48075,,,INCOMPLETE,,,,56,156,0,11916
J12551609,TREE_48075,,,INCOMPLETE,,,,20,896,0,78400
J12551611,TREE_48075,,,INCOMPLETE,,,,24,316,0,16000
J12551614,TREE_48075,,,INCOMPLETE,,,,8,352,0,85440
J12551616,TREE_48075,,,INCOMPLETE,,,,40,928,0,31520
J12551643,TREE_48075,,,INCOMPLETE,,,,56,64,0,33640
J12551656,TREE_48075,,,INCOMPLETE,,,,120,796,0,15596
J12551669,TREE_48075,,,INCOMPLETE,,,,116,1264,0,10028
J12551691,TREE_48075,,,INCOMPLETE,,,,56,644,0,29840
J12551695,TREE_48075,,,INCOMPLETE,,,,44,536,0,10440
J12551699,TREE_48075,,,INCOMPLETE,,,,20,340,0,10296
J12551704,TREE_48075,,,INCOMPLETE,,,,56,620,0,52040
J12551712,TREE_48075,,,INCOMPLETE,,,,112,1144,0,10564
J12551758,TREE_48075,,,INCOMPLETE,,,,136,1132,0,17720
J12551765,TREE_48075,,,INCOMPLETE,,,,16,48,0,15420
J12551777,TREE_48075,,,INCOMPLETE,,,,52,1216,0,12120
J12551784,TREE_48075,,,INCOMPLETE,,,,12,92,0,90240
J12551791,TREE_48075,,,INCOMPLETE,,,,64,228,0,84400
J12551799,TREE_48075,,,INCOMPLETE,,,,48,524,0,96400
J12551802,TREE_48075,,,INCOMPLETE,,,,128,500,0,13304
J12551814,TREE_48075,,,INCOMPLETE,,,,176,6880,0,55684
J12551824,TREE_48075,,,INCOMPLETE,,,,16,1376,0,45560
J12551855,TREE_48075,,,INCOMPLETE,,,,92,712,0,72160
J12551870,TREE_48075,,,INCOMPLETE,,,,132,388,0,17040
J12551876,TREE_48075,,,INCOMPLETE,,,,32,416,0,13888
J12551885,TREE_48075,,,INCOMPLETE,,,,128,440,0,85160
J12551901,TREE_48075,,,INCOMPLETE,,,,68,144,0,37720
J12551907,TREE_48075,,,INCOMPLETE,,,,80,184,0,70040
J12551925,TREE_48075,,,INCOMPLETE,,,,28,972,0,19880
J12551928,TREE_48075,,,INCOMPLETE,,,,24,156,0,87520
J12551929,TREE_48075,,,INCOMPLETE,,,,132,1248,0,15452
J12551930,TREE_48075,,,INCOMPLETE,,,,88,1424,0,12024
J12551935,TREE_48075,,,INCOMPLETE,,,,124,1024,0,71240
J12551938,TREE_48075,,,INCOMPLETE,,,,52,388,0,50320
J12551939,TREE_48075,,,INCOMPLETE,,,,104,64,0,93600
J12551948,TREE_48075,,,INCOMPLETE,,,,108,752,0,77880
J12551957,TREE_48075,,,INCOMPLETE,,,,52,1048,0,5200
J12551968,TREE_48075,,,INCOMPLETE,,,,132,276,0,13996
J12551976,TREE_48075,,,INCOMPLETE,,,,80,660,0,16072
J12551983,TREE_48075,,,INCOMPLETE,,,,64,1064,0,56400
J12551985,TREE_48075,,,INCOMPLETE,,,,5716,1204,0,39904
J12552009,TREE_48075,,,INCOMPLETE,,,,124,1368,0,11804
J12552011,TREE_48075,,,INCOMPLETE,,,,76,300,0,11524
J12552025,TREE_48075,,,INCOMPLETE,,,,88,1176,0,52960
J12552030,TREE_48075,,,INCOMPLETE,,,,64,1424,0,63440
J12552036,TREE_48075,,,INCOMPLETE,,,,140,252,0,58600
J12552044,TREE_48075,,,INCOMPLETE,,,,88,1032,0,11176
J12552059,TREE_48075,,,INCOMPLETE,,,,84,1140,0,74800
J12552067,TREE_48075,,,INCOMPLETE,,,,84,924,0,36800
J12552068,TREE_48075,,,INCOMPLETE,,,,4,564,0,87280
J12552082,TREE_48075,,,INCOMPLETE,,,,12,576,0,11556
J12552084,TREE_48075,,,INCOMPLETE,,,,24,1176,0,12368
J12552100,TREE_48075,,,INCOMPLETE,,,,16,600,0,10348
J12552138,TREE_48075,,,INCOMPLETE,,,,4,32,0,15200
J12552142,TREE_48075,,,INCOMPLETE,,,,108,1060,0,20640
