Customer ID,Parent Product,Claim Date,Documentation Date,Status,Claim Category,Claim Tracking Number,Vendor ID,Storage Fee,Insurance Amount,Holding Fee,Total Acquisition Cost
J12548821,TREE_48075,2005-05-11,2005-05-11,COMPLETE,S-CAN,24896052,148716,56,1112,0,70160
J12548832,TREE_48075,2005-05-26,2005-05-27,COMPLETE,S-CAN,24642940,147828,68,1132,0,96720
J12548842,TREE_48075,2005-04-09,2005-04-10,COMPLETE,S-CAN,24642446,145312,4,600,0,16332
J12548846,TREE_48075,2005-03-19,2005-03-26,COMPLETE,S-CAN,24644816,35236,84,884,0,71920
J12548848,TREE_48075,2005-07-15,2005-07-16,COMPLETE,S-CAN,24893584,4284,64,348,0,40240
J12548854,TREE_48075,2005-07-19,2005-07-21,COMPLETE,S-CAN,24891594,18096,140,1224,0,15408
J12548856,TREE_48075,2005-04-11,2005-04-16,COMPLETE,S-CAN,24821818,149088,108,1224,0,4400
J12548858,TREE_48075,2005-07-13,2005-07-13,COMPLETE,S-CAN,24824994,176,28,512,0,15500
J12548859,TREE_48075,2005-06-03,2005-06-03,COMPLETE,S-CAN,24827914,147608,108,260,0,49600
J12548862,TREE_48075,2005-07-01,2005-07-06,COMPLETE,S-CAN,25003338,25900,96,588,0,46760
J12548864,TREE_48075,2005-05-31,2005-06-01,COMPLETE,S-CAN,25001668,2236,16,104,0,24160
J12548865,TREE_48075,2005-07-21,2005-07-23,COMPLETE,S-CAN,25032368,148168,152,372,0,50360
J12548867,TREE_48075,2005-06-28,2005-06-28,COMPLETE,S-CAN,25032118,149424,84,228,0,36200
J12548868,TREE_48075,2005-07-02,2005-07-02,COMPLETE,S-CAN,25032126,57844,136,1240,0,48960
J12548870,TREE_48075,2005-06-28,2005-06-28,COMPLETE,S-CAN,24799176,200844,156,2176,0,25792
J12548873,TREE_48075,2005-05-23,2005-05-23,COMPLETE,S-CAN,24801104,16948,48,1012,0,85240
J12548875,TREE_48075,2005-06-06,2005-06-07,COMPLETE,S-CAN,24674356,147708,48,964,0,14252
J12548881,TREE_48075,2005-06-03,2005-06-04,COMPLETE,S-CAN,24797128,4284,68,1052,0,11776
J12548885,TREE_48075,2005-05-20,2005-06-01,COMPLETE,S-CAN,24461194,200084,48,3764,0,15876
J12548890,TREE_48075,2005-03-17,2005-03-22,COMPLETE,S-CAN,24644408,4284,112,1268,0,84720
J12548891,TREE_48075,2005-05-17,2005-05-24,COMPLETE,S-CAN,24645734,22616,140,636,0,13072
J12548897,TREE_48075,2005-04-10,2005-04-11,COMPLETE,S-CAN,24646848,35236,72,1080,0,15528
J12548900,TREE_48075,2005-05-28,2005-05-30,COMPLETE,S-CAN,24648346,149296,120,580,0,17080
J12548903,TREE_48075,2005-06-12,2005-06-13,COMPLETE,S-CAN,24642174,6388,160,92,0,25960
J12548905,TREE_48075,2005-06-07,2005-06-09,COMPLETE,S-CAN,24644966,148112,96,260,0,53760
J12548908,TREE_48075,2005-06-14,2005-06-14,COMPLETE,S-CAN,25003894,11836,112,548,0,12976
J12548911,TREE_48075,2005-07-13,2005-07-14,COMPLETE,S-CAN,24894780,35236,96,92,0,87240
J12548913,TREE_48075,2005-05-05,2005-05-10,COMPLETE,S-CAN,24827266,16948,92,324,0,15108
J12548917,TREE_48075,2005-05-28,2005-05-28,COMPLETE,S-CAN,24897086,6388,84,148,0,84840
J12548918,TREE_48075,2005-05-10,2005-05-10,COMPLETE,S-CAN,24896250,31348,20,648,0,99680
J12548921,TREE_48075,2005-05-04,2005-05-09,COMPLETE,S-CAN,24820864,35236,48,964,0,44000
J12548923,TREE_48075,2005-07-16,2005-07-16,COMPLETE,S-CAN,25028354,148716,80,796,0,29720
J12548925,TREE_48075,2005-03-23,2005-03-30,COMPLETE,S-CAN,24162350,200084,148,4508,0,32312
J12548929,TREE_48075,2005-08-02,2005-08-02,COMPLETE,S-CAN,25027588,57844,48,1428,0,65600
J12548930,TREE_48075,2005-04-17,2005-04-19,COMPLETE,S-CAN,24639864,145952,12,280,0,12288
J12548934,TREE_48075,2005-05-02,2005-05-03,COMPLETE,S-CAN,24646892,26460,56,692,0,11484
J12548937,TREE_48075,2005-05-13,2005-05-13,COMPLETE,S-CAN,24643712,147828,68,84,0,59640
J12548941,TREE_48075,2005-05-23,2005-05-24,COMPLETE,S-CAN,24646534,147608,140,1272,0,19480
J12548943,TREE_48075,2005-03-24,2005-03-30,COMPLETE,S-CAN,24645024,35236,40,132,0,23240
J12548945,TREE_48075,2005-07-27,2005-07-29,COMPLETE,S-CAN,25025580,146588,124,192,0,13312
J12548950,TREE_48075,2005-05-16,2005-05-21,COMPLETE,S-CAN,24898072,149700,4,460,0,83560
J12548952,TREE_48075,2005-06-04,2005-06-15,COMPLETE,S-CAN,24817938,145288,128,108,0,44960
J12548955,TREE_48075,2005-06-27,2005-07-03,COMPLETE,S-CAN,24824574,3016,20,128,0,85040
J12548956,TREE_48075,2005-05-10,2005-05-15,COMPLETE,S-CAN,24821076,35236,32,648,0,10440
J12548957,TREE_48075,2005-06-07,2005-06-08,COMPLETE,S-CAN,24896308,31348,44,328,0,88000
J12548961,TREE_48075,2005-06-26,2005-07-04,COMPLETE,S-CAN,24792188,148136,28,1424,0,73960
J12548964,TREE_48075,2005-07-01,2005-07-02,COMPLETE,S-CAN,24798984,8760,136,448,0,15204
J12548967,TREE_48075,2005-04-07,2005-04-09,COMPLETE,S-CAN,24674038,149472,84,948,0,32440
J12548968,TREE_48075,2005-05-04,2005-05-04,COMPLETE,S-CAN,25032608,11924,108,140,0,12988
J12548971,TREE_48075,2005-06-06,2005-06-07,COMPLETE,S-CAN,24647962,148416,80,860,0,11160
J12548972,TREE_48075,2005-04-22,2005-04-28,COMPLETE,S-CAN,24647282,27004,116,1340,0,15996
J12548974,TREE_48075,2005-04-25,2005-04-26,COMPLETE,S-CAN,24645278,26460,72,1552,0,16600
J12548978,TREE_48075,2005-06-06,2005-06-09,COMPLETE,S-CAN,25025680,146588,28,152,0,26920
J12548982,TREE_48075,2005-05-10,2005-05-15,COMPLETE,S-CAN,24826076,204792,12,500,0,11308
J12548983,TREE_48075,2005-05-17,2005-05-17,COMPLETE,S-CAN,24894064,10468,80,1072,0,78720
J12548988,TREE_48075,2005-06-22,2005-06-28,COMPLETE,S-CAN,24826364,145768,100,1452,0,65000
J12548989,TREE_48075,2005-04-03,2005-04-10,COMPLETE,S-CAN,24823606,21188,68,96,0,18800
J12548990,TREE_48075,2005-05-28,2005-06-02,COMPLETE,S-CAN,24892696,147328,96,348,0,41000
J12548992,TREE_48075,2005-05-01,2005-05-03,COMPLETE,S-CAN,25024806,21512,112,1068,0,58720
J12548997,TREE_48075,2005-05-05,2005-05-07,COMPLETE,S-CAN,24792072,23896,12,1496,0,12648
J12549000,TREE_48075,2005-04-20,2005-04-21,COMPLETE,S-CAN,24644868,20556,56,852,0,33480
J12549001,TREE_48075,2005-04-18,2005-04-23,COMPLETE,S-CAN,24644872,35236,96,376,0,3600
J12549003,TREE_48075,2005-05-21,2005-05-22,COMPLETE,S-CAN,24641730,11924,116,1116,0,11888
J12549004,TREE_48075,2005-05-25,2005-05-26,COMPLETE,S-CAN,24641738,11924,88,1036,0,59480
J12549007,TREE_48075,2005-05-29,2005-05-29,COMPLETE,S-CAN,24647344,31348,104,904,0,18200
J12549013,TREE_48075,2005-06-09,2005-06-14,COMPLETE,S-CAN,24644576,148608,124,1108,0,17504
J12549014,TREE_48075,2005-06-11,2005-06-16,COMPLETE,S-CAN,24644580,9996,44,92,0,11128
J12549022,TREE_48075,2005-05-13,2005-05-20,COMPLETE,S-CAN,24824286,21188,96,564,0,82680
J12549024,TREE_48075,2005-04-27,2005-04-28,COMPLETE,S-CAN,24892026,6388,20,352,0,58600
J12549025,TREE_48075,2005-05-04,2005-05-04,COMPLETE,S-CAN,24892038,149528,44,1096,0,23960
J12549028,TREE_48075,2005-06-16,2005-06-23,COMPLETE,S-CAN,24892738,148168,8,940,0,10648
J12549030,TREE_48075,2005-06-23,2005-06-28,COMPLETE,S-CAN,24999922,149472,60,1276,0,13836
J12549034,TREE_48075,2005-05-09,2005-05-10,COMPLETE,S-CAN,24798678,2236,84,680,0,97200
J12549035,TREE_48075,2005-05-10,2005-05-11,COMPLETE,S-CAN,24800080,146540,80,620,0,54920
J12549037,TREE_48075,2005-06-05,2005-06-07,COMPLETE,S-CAN,24800334,21512,72,596,0,43200
J12549038,TREE_48075,2005-06-23,2005-06-24,COMPLETE,S-CAN,25033510,16816,40,1308,0,10440
J12549039,TREE_48075,2005-02-08,2005-02-09,COMPLETE,S-CAN,24182248,200648,52,3640,0,58084
J12549040,TREE_48075,2005-05-15,2005-05-17,COMPLETE,S-CAN,24644920,4284,40,220,0,13516
J12549044,TREE_48075,2005-04-14,2005-04-20,COMPLETE,S-CAN,24645066,35236,12,1344,0,60120
J12549055,TREE_48075,2005-05-27,2005-06-03,COMPLETE,S-CAN,24644754,35236,60,416,0,10980
J12549057,TREE_48075,2005-05-25,2005-05-31,COMPLETE,S-CAN,24643548,26872,120,588,0,11548
J12549061,TREE_48075,2005-05-26,2005-05-26,COMPLETE,S-CAN,24828898,146456,28,1032,0,16800
J12549062,TREE_48075,2005-07-28,2005-08-05,COMPLETE,S-CAN,25002398,149724,4,960,0,31240
J12549063,TREE_48075,2005-05-23,2005-05-28,COMPLETE,S-CAN,24828702,2236,60,924,0,88920
J12549064,TREE_48075,2005-07-07,2005-07-07,COMPLETE,S-CAN,24897766,4284,28,436,0,43080
J12549066,TREE_48075,2005-05-18,2005-05-19,COMPLETE,S-CAN,24892068,18096,140,928,0,13996
J12549073,TREE_48075,2005-08-01,2005-08-02,COMPLETE,S-CAN,25002192,22616,76,1132,0,34320
J12549074,TREE_48075,2005-07-10,2005-07-13,COMPLETE,S-CAN,25031948,148168,104,1072,0,40320
J12549076,TREE_48075,2005-08-02,2005-08-05,COMPLETE,S-CAN,25031994,145332,116,792,0,18200
J12549081,TREE_48075,2005-08-04,2005-08-04,COMPLETE,S-CAN,25029992,147608,60,1344,0,92520
J12549082,TREE_48075,2005-06-20,2005-06-21,COMPLETE,S-CAN,25029704,32440,4,712,0,28760
J12549084,TREE_48075,2005-05-07,2005-05-07,COMPLETE,S-CAN,24645100,1132,140,72,0,56000
J12549085,TREE_48075,2005-05-10,2005-05-16,COMPLETE,S-CAN,24645118,35236,124,824,0,70920
J12549086,TREE_48075,2005-05-06,2005-05-07,COMPLETE,S-CAN,24641500,147608,36,1148,0,10076
J12549089,TREE_48075,2005-06-20,2005-06-22,COMPLETE,S-CAN,24642992,21512,4,232,0,11484
J12549091,TREE_48075,2005-03-26,2005-04-02,COMPLETE,S-CAN,24643030,19376,104,272,0,13376
J12549095,TREE_48075,2005-04-27,2005-04-27,COMPLETE,S-CAN,24648280,204792,20,836,0,40000
J12549097,TREE_48075,2005-06-08,2005-06-08,COMPLETE,S-CAN,24643564,176,100,108,0,14744
J12549100,TREE_48075,2005-05-12,2005-05-17,COMPLETE,S-CAN,25002438,26872,36,860,0,10456
J12549104,TREE_48075,2005-04-04,2005-04-25,COMPLETE,S-CAN,24893820,17316,124,464,0,65200
J12549105,TREE_48075,2005-06-24,2005-06-29,COMPLETE,S-CAN,24817966,10468,80,92,0,10288
J12549110,TREE_48075,2005-05-15,2005-05-16,COMPLETE,S-CAN,24892662,148112,92,620,0,12668
J12549111,TREE_48075,2005-06-05,2005-06-24,COMPLETE,S-CAN,24897540,17316,8,832,0,15840
J12549119,TREE_48075,2005-05-28,2005-05-28,COMPLETE,S-CAN,24801714,146268,44,296,0,13208
J12549121,TREE_48075,2005-05-11,2005-05-11,COMPLETE,S-CAN,25030822,34544,80,248,0,11128
J12549125,TREE_48075,2005-04-03,2005-04-04,COMPLETE,S-CAN,24644434,35236,20,968,0,10680
J12549128,TREE_48075,2005-04-17,2005-04-18,COMPLETE,S-CAN,24644462,35236,0,128,0,11764
J12549133,TREE_48075,2005-06-16,2005-06-18,COMPLETE,S-CAN,24645784,26872,60,1088,0,31840
J12549134,TREE_48075,2005-04-14,2005-04-20,COMPLETE,S-CAN,24646066,22616,120,528,0,66120
J12549135,TREE_48075,2005-05-01,2005-05-06,COMPLETE,S-CAN,24646298,146588,60,640,0,87800
J12549136,TREE_48075,2005-05-08,2005-05-08,COMPLETE,S-CAN,24646302,145288,72,1056,0,66520
J12549138,TREE_48075,2005-05-05,2005-05-06,COMPLETE,S-CAN,24642098,147832,12,964,0,60320
J12549140,TREE_48075,2005-05-11,2005-05-13,COMPLETE,S-CAN,24642112,32440,84,628,0,14500
J12549147,TREE_48075,2005-04-11,2005-04-16,COMPLETE,S-CAN,24825218,20364,92,1212,0,12640
J12549148,TREE_48075,2005-04-01,2005-04-08,COMPLETE,S-CAN,24826602,35500,20,528,0,25680
J12549151,TREE_48075,2005-06-13,2005-06-17,COMPLETE,S-CAN,25003100,149712,112,3660,0,39044
J12549152,TREE_48075,2005-05-29,2005-05-31,COMPLETE,S-CAN,24892892,148168,136,1192,0,12816
J12549156,TREE_48075,2005-06-22,2005-06-23,COMPLETE,S-CAN,24892938,148168,68,64,0,11048
J12549158,TREE_48075,2005-06-19,2005-06-21,COMPLETE,S-CAN,24895134,145568,24,1128,0,55640
J12549160,TREE_48075,2005-05-26,2005-05-26,COMPLETE,S-CAN,24826898,176,48,512,0,12496
J12549164,TREE_48075,2005-07-06,2005-07-07,COMPLETE,S-CAN,24894366,17492,40,396,0,15240
J12549180,TREE_48075,2005-05-17,2005-05-19,COMPLETE,S-CAN,24646524,4284,132,424,0,68400
J12549183,TREE_48075,2005-03-21,2005-03-22,COMPLETE,S-CAN,24644008,9996,76,100,0,11376
J12549186,TREE_48075,2005-07-03,2005-07-04,COMPLETE,S-CAN,25027930,148112,100,872,0,68000
J12549191,TREE_48075,2005-07-17,2005-07-18,COMPLETE,S-CAN,24892988,148716,136,100,0,17600
J12549193,TREE_48075,2005-04-23,2005-05-05,COMPLETE,S-CAN,24828256,144488,132,1344,0,10408
J12549194,TREE_48075,2005-04-11,2005-04-22,COMPLETE,S-CAN,24821230,216632,60,736,0,10956
J12549195,TREE_48075,2005-06-02,2005-06-22,COMPLETE,S-CAN,24828552,17316,112,28,0,75480
J12549199,TREE_48075,2005-06-23,2005-06-23,COMPLETE,S-CAN,24897138,16948,16,144,0,16212
J12549202,TREE_48075,2005-06-27,2005-06-28,COMPLETE,S-CAN,24890948,149528,52,560,0,92080
J12549205,TREE_48075,2005-06-09,2005-06-11,COMPLETE,S-CAN,25031684,147608,16,228,0,60200
J12549206,TREE_48075,2005-07-30,2005-07-30,COMPLETE,S-CAN,25033182,149296,88,580,0,91760
J12549207,TREE_48075,2005-04-20,2005-04-20,COMPLETE,S-CAN,24799038,4432,136,1132,0,31040
J12549208,TREE_48075,2005-06-27,2005-06-27,COMPLETE,S-CAN,24800774,27828,88,1516,0,10260
J12549212,TREE_48075,2005-05-20,2005-05-20,COMPLETE,S-CAN,24801298,1132,88,920,0,12904
J12549213,TREE_48075,2005-07-03,2005-07-03,COMPLETE,S-CAN,24798186,3060,12,880,0,50040
J12549215,TREE_48075,2005-05-14,2005-05-16,COMPLETE,S-CAN,25030432,148420,0,1232,0,95520
J12549219,TREE_48075,2005-04-19,2005-04-19,COMPLETE,S-CAN,24648064,145768,92,996,0,15040
J12549230,TREE_48075,2005-03-26,2005-04-03,COMPLETE,S-CAN,24645632,22616,48,356,0,12500
J12549231,TREE_48075,2005-04-06,2005-04-14,COMPLETE,S-CAN,24645654,22616,4,976,0,50040
J12549232,TREE_48075,2005-07-18,2005-07-18,COMPLETE,S-CAN,25033758,17404,136,836,0,94800
J12549233,TREE_48075,2005-07-28,2005-07-28,COMPLETE,S-CAN,25033778,26460,4,672,0,57240
J12549247,TREE_48075,2005-07-01,2005-07-03,COMPLETE,S-CAN,24895558,145568,104,1040,0,13344
J12549248,TREE_48075,2005-05-13,2005-05-14,COMPLETE,S-CAN,25003632,146540,112,956,0,11468
J12549254,TREE_48075,2005-04-29,2005-04-30,COMPLETE,S-CAN,24997804,145848,124,112,0,13916
J12549257,TREE_48075,2005-05-14,2005-05-15,COMPLETE,S-CAN,25032230,14208,96,944,0,26440
J12549258,TREE_48075,2005-05-14,2005-05-17,COMPLETE,S-CAN,25032234,6492,92,1204,0,11672
J12549260,TREE_48075,2005-04-12,2005-04-14,COMPLETE,S-CAN,24792226,3296,36,1392,0,54280
J12549268,TREE_48075,2005-08-03,2005-08-04,COMPLETE,S-CAN,25030592,146588,44,652,0,11388
J12549269,TREE_48075,2005-06-09,2005-06-11,COMPLETE,S-CAN,25031284,148168,76,312,0,15800
J12549272,TREE_48075,2005-04-17,2005-04-19,COMPLETE,S-CAN,24643064,148112,104,692,0,54800
J12549274,TREE_48075,2005-04-27,2005-04-27,COMPLETE,S-CAN,24643080,148112,8,196,0,10000
J12549276,TREE_48075,2005-04-18,2005-04-19,COMPLETE,S-CAN,24648864,36268,116,1148,0,30840
J12549277,TREE_48075,2005-05-05,2005-05-11,COMPLETE,S-CAN,24648908,18096,80,924,0,45680
J12549279,TREE_48075,2005-04-17,2005-04-17,COMPLETE,S-CAN,24645260,11836,124,440,0,67840
J12549280,TREE_48075,2005-04-15,2005-04-22,COMPLETE,S-CAN,24645270,148376,108,1132,0,46320
J12549282,TREE_48075,2005-06-11,2005-06-11,COMPLETE,S-CAN,24643370,146456,120,832,0,15728
J12549283,TREE_48075,2005-06-08,2005-06-13,COMPLETE,S-CAN,24643374,2236,96,828,0,85560
J12549286,TREE_48075,2005-04-28,2005-05-07,COMPLETE,S-CAN,24642500,19376,132,816,0,81880
J12549287,TREE_48075,2005-05-02,2005-05-10,COMPLETE,S-CAN,24825466,216632,136,600,0,46160
J12549290,TREE_48075,2005-05-16,2005-05-16,COMPLETE,S-CAN,24826678,1132,96,676,0,80400
J12549291,TREE_48075,2005-06-08,2005-06-09,COMPLETE,S-CAN,24893910,148716,72,1436,0,21000
J12549293,TREE_48075,2005-05-20,2005-05-22,COMPLETE,S-CAN,24896874,16948,20,28,0,42080
J12549296,TREE_48075,2005-04-18,2005-04-19,COMPLETE,S-CAN,24898408,149700,36,236,0,36320
J12549297,TREE_48075,2005-04-24,2005-04-25,COMPLETE,S-CAN,24898420,149700,68,620,0,15500
J12549301,TREE_48075,2005-06-10,2005-06-10,COMPLETE,S-CAN,24897112,16948,64,64,0,12964
J12549303,TREE_48075,2005-07-26,2005-07-27,COMPLETE,S-CAN,25000180,26460,128,400,0,16320
J12549305,TREE_48075,2005-07-20,2005-07-22,COMPLETE,S-CAN,25024766,21512,92,16,0,14328
J12549317,TREE_48075,2005-04-20,2005-04-21,COMPLETE,S-CAN,24647868,148416,28,80,0,14132
J12549320,TREE_48075,2005-06-11,2005-06-12,COMPLETE,S-CAN,24643172,148112,40,1060,0,10056
J12549321,TREE_48075,2005-05-05,2005-05-07,COMPLETE,S-CAN,24644500,145288,80,376,0,92680
J12549322,TREE_48075,2005-05-06,2005-05-08,COMPLETE,S-CAN,24644502,35236,76,224,0,14132
J12549326,TREE_48075,2005-04-02,2005-04-08,COMPLETE,S-CAN,24649042,18096,140,144,0,13480
J12549333,TREE_48075,2005-05-20,2005-05-21,COMPLETE,S-CAN,24646928,26460,112,824,0,55760
J12549337,TREE_48075,2005-07-27,2005-07-27,COMPLETE,S-CAN,25030976,149700,140,688,0,13488
J12549339,TREE_48075,2005-06-29,2005-06-29,COMPLETE,S-CAN,24825966,57844,48,724,0,19440
J12549344,TREE_48075,2005-05-23,2005-05-24,COMPLETE,S-CAN,24898478,147608,76,296,0,11232
J12549345,TREE_48075,2005-04-29,2005-05-07,COMPLETE,S-CAN,24895844,145568,76,184,0,57520
J12549349,TREE_48075,2005-07-22,2005-07-24,COMPLETE,S-CAN,25032970,147708,64,516,0,40480
J12549353,TREE_48075,2005-04-17,2005-04-23,COMPLETE,S-CAN,24790246,18096,96,76,0,60720
J12549355,TREE_48075,2005-04-24,2005-04-29,COMPLETE,S-CAN,24790258,18096,16,964,0,11716
J12549357,TREE_48075,2005-05-30,2005-05-30,COMPLETE,S-CAN,24800118,147608,108,1324,0,59600
J12549362,TREE_48075,2005-04-07,2005-04-08,COMPLETE,S-CAN,24613052,17492,44,552,0,41120
J12549366,TREE_48075,2005-04-10,2005-04-11,COMPLETE,S-CAN,24604058,204792,160,912,0,11352
J12549372,TREE_48075,2005-03-09,2005-03-11,COMPLETE,S-CAN,24491626,216632,28,796,0,38360
J12549373,TREE_48075,2005-05-30,2005-06-02,COMPLETE,S-CAN,24659350,22616,116,1200,0,61840
J12549375,TREE_48075,2005-06-06,2005-06-09,COMPLETE,S-CAN,24659364,22616,40,1408,0,47000
J12549378,TREE_48075,2005-06-24,2005-06-25,COMPLETE,S-CAN,24659396,10468,8,824,0,49240
J12549379,TREE_48075,2005-03-21,2005-03-23,COMPLETE,S-CAN,24659408,10468,52,260,0,43960
J12549383,TREE_48075,2005-05-02,2005-05-03,COMPLETE,S-CAN,24655090,16816,80,688,0,13052
J12549386,TREE_48075,2005-04-11,2005-04-19,COMPLETE,S-CAN,24653862,11204,52,1320,0,79320
J12549387,TREE_48075,2005-04-21,2005-04-24,COMPLETE,S-CAN,24653872,19376,52,260,0,12016
J12549389,TREE_48075,2005-05-31,2005-06-01,COMPLETE,S-CAN,24659548,22616,108,20,0,21160
J12549390,TREE_48075,2005-06-08,2005-06-09,COMPLETE,S-CAN,24659564,22616,0,576,0,10816
J12549393,TREE_48075,2005-05-22,2005-05-22,COMPLETE,S-CAN,24614340,27328,36,984,0,72560
J12549395,TREE_48075,2005-06-09,2005-06-10,COMPLETE,S-CAN,24610378,2236,96,1000,0,27840
J12549398,TREE_48075,2005-04-02,2005-04-06,COMPLETE,S-CAN,24613648,148168,124,1092,0,30480
J12549399,TREE_48075,2005-06-04,2005-06-07,COMPLETE,S-CAN,24608572,147792,48,368,0,13884
J12549400,TREE_48075,2005-05-25,2005-06-02,COMPLETE,S-CAN,24657550,6492,144,12,0,84280
J12549403,TREE_48075,2005-03-28,2005-03-28,COMPLETE,S-CAN,24662218,176,136,452,0,31520
J12549404,TREE_48075,2005-04-17,2005-04-23,COMPLETE,S-CAN,24655870,148744,24,644,0,13872
J12549406,TREE_48075,2005-06-16,2005-06-17,COMPLETE,S-CAN,24654980,16816,44,932,0,91920
J12549413,TREE_48075,2005-06-01,2005-06-02,COMPLETE,S-CAN,24658750,28552,56,632,0,85880
J12549423,TREE_48075,2005-04-15,2005-04-16,COMPLETE,S-CAN,24607868,149372,24,76,0,47200
J12549427,TREE_48075,2005-06-13,2005-06-13,COMPLETE,S-CAN,24608384,10468,96,612,0,85520
J12549429,TREE_48075,2005-04-07,2005-04-08,COMPLETE,S-CAN,24605852,148112,128,280,0,87280
J12549431,TREE_48075,2005-04-15,2005-04-17,COMPLETE,S-CAN,24709646,26460,100,1320,0,12072
