Customer ID,Parent Product,Claim Date,Documentation Date,Status,Claim Category,Claim Tracking Number,Vendor ID,Storage Fee,Insurance Amount,Holding Fee,Total Acquisition Cost
J12550003,TREE_48075,,,INCOMPLETE,,,,84,960,0,10196
J12550032,TREE_48075,,,INCOMPLETE,,,,128,68,0,62160
J12550040,TREE_48075,,,INCOMPLETE,,,,116,1388,0,30520
J12550047,TREE_48075,,,INCOMPLETE,,,,36,1488,0,12560
J12550061,TREE_48075,,,INCOMPLETE,,,,104,796,0,76680
J12550065,TREE_48075,,,INCOMPLETE,,,,32,1308,0,15320
J12550077,TREE_48075,,,INCOMPLETE,,,,48,548,0,10016
J12550107,TREE_48075,,,INCOMPLETE,,,,0,1572,0,25000
J12550134,TREE_48075,,,INCOMPLETE,,,,124,396,0,33720
J12550147,TREE_48075,,,INCOMPLETE,,,,12,472,0,4400
J12550162,TREE_48075,,,INCOMPLETE,,,,96,1092,0,97760
J12550182,TREE_48075,,,INCOMPLETE,,,,32,360,0,74360
J12550183,TREE_48075,,,INCOMPLETE,,,,8,1044,0,53280
J12550187,TREE_48075,,,INCOMPLETE,,,,12,616,0,18400
J12550228,TREE_48075,,,INCOMPLETE,,,,8,1236,0,10668
J12550241,TREE_48075,,,INCOMPLETE,,,,68,744,0,36040
J12550253,TREE_48075,,,INCOMPLETE,,,,12,20,0,13712
J12550255,TREE_48075,,,INCOMPLETE,,,,132,1240,0,50720
J12550299,TREE_48075,,,INCOMPLETE,,,,112,1248,0,49640
J12550323,TREE_48075,,,INCOMPLETE,,,,56,364,0,52640
J12550327,TREE_48075,,,INCOMPLETE,,,,12,368,0,39920
J12550328,TREE_48075,,,INCOMPLETE,,,,148,356,0,32640
J12550329,TREE_48075,,,INCOMPLETE,,,,128,244,0,71000
J12550348,TREE_48075,,,INCOMPLETE,,,,76,204,0,13916
J12550360,TREE_48075,,,INCOMPLETE,,,,52,968,0,48000
J12550369,TREE_48075,,,INCOMPLETE,,,,120,752,0,10672
J12550373,TREE_48075,,,INCOMPLETE,,,,132,1228,0,11900
J12550381,TREE_48075,,,INCOMPLETE,,,,24,536,0,55480
J12550409,TREE_48075,,,INCOMPLETE,,,,116,924,0,41120
J12550442,TREE_48075,,,INCOMPLETE,,,,132,1276,0,80720
J12550447,TREE_48075,,,INCOMPLETE,,,,108,1328,0,39280
J12550451,TREE_48075,,,INCOMPLETE,,,,136,1048,0,32400
J12550467,TREE_48075,,,INCOMPLETE,,,,128,192,0,65520
J12550480,TREE_48075,,,INCOMPLETE,,,,16,612,0,96800
J12550487,TREE_48075,,,INCOMPLETE,,,,112,328,0,54520
J12550519,TREE_48075,,,INCOMPLETE,,,,80,1044,0,10628
J12550521,TREE_48075,,,INCOMPLETE,,,,12,508,0,72200
J12550526,TREE_48075,,,INCOMPLETE,,,,56,12,0,89160
J12550537,TREE_48075,,,INCOMPLETE,,,,8,1248,0,45600
J12550539,TREE_48075,,,INCOMPLETE,,,,72,596,0,15164
J12550548,TREE_48075,,,INCOMPLETE,,,,112,456,0,44680
J12550558,TREE_48075,,,INCOMPLETE,,,,92,948,0,12196
J12550564,TREE_48075,,,INCOMPLETE,,,,160,8212,0,67172
J12550585,TREE_48075,,,INCOMPLETE,,,,12,68,0,24320
J12550589,TREE_48075,,,INCOMPLETE,,,,36,744,0,76600
J12550602,TREE_48075,,,INCOMPLETE,,,,140,536,0,84640
J12550603,TREE_48075,,,INCOMPLETE,,,,12,568,0,13704
J12550606,TREE_48075,,,INCOMPLETE,,,,80,424,0,11008
J12550616,TREE_48075,,,INCOMPLETE,,,,40,1100,0,10300
J12550647,TREE_48075,,,INCOMPLETE,,,,40,644,0,63440
J12550666,TREE_48075,,,INCOMPLETE,,,,56,392,0,10880
J12550692,TREE_48075,,,INCOMPLETE,,,,108,1196,0,11216
J12550717,TREE_48075,,,INCOMPLETE,,,,20,1528,0,10888
J12550721,TREE_48075,,,INCOMPLETE,,,,116,28,0,98040
J12550777,TREE_48075,,,INCOMPLETE,,,,64,248,0,69320
J12550778,TREE_48075,,,INCOMPLETE,,,,44,392,0,46800
J12550788,TREE_48075,,,INCOMPLETE,,,,48,744,0,39680
J12550801,TREE_48075,,,INCOMPLETE,,,,72,380,0,15400
J12550807,TREE_48075,,,INCOMPLETE,,,,52,1040,0,43800
J12550815,TREE_48075,,,INCOMPLETE,,,,64,432,0,13972
J12550832,TREE_48075,,,INCOMPLETE,,,,12,1180,0,400
J12550834,TREE_48075,,,INCOMPLETE,,,,36,1220,0,67480
J12550849,TREE_48075,,,INCOMPLETE,,,,124,276,0,15440
J12550872,TREE_48075,,,INCOMPLETE,,,,60,96,0,12020
J12550881,TREE_48075,,,INCOMPLETE,,,,64,500,0,13944
J12550884,TREE_48075,,,INCOMPLETE,,,,120,596,0,85120
J12550886,TREE_48075,,,INCOMPLETE,,,,108,736,0,52360
J12550902,TREE_48075,,,INCOMPLETE,,,,60,512,0,13880
J12550908,TREE_48075,,,INCOMPLETE,,,,60,520,0,66680
J12550927,TREE_48075,,,INCOMPLETE,,,,36,1372,0,82640
J12550937,TREE_48075,,,INCOMPLETE,,,,32,256,0,36800
J12550940,TREE_48075,,,INCOMPLETE,,,,56,352,0,14996
J12550942,TREE_48075,,,INCOMPLETE,,,,16,980,0,16640
J12550947,TREE_48075,,,INCOMPLETE,,,,68,68,0,11688
J12550950,TREE_48075,,,INCOMPLETE,,,,20,460,0,12092
J12550952,TREE_48075,,,INCOMPLETE,,,,116,696,0,10516
J12550982,TREE_48075,,,INCOMPLETE,,,,12,1000,0,88240
J12550994,TREE_48075,,,INCOMPLETE,,,,124,76,0,54040
J12551011,TREE_48075,,,INCOMPLETE,,,,44,348,0,11408
J12551013,TREE_48075,,,INCOMPLETE,,,,84,124,0,91920
J12551026,TREE_48075,,,INCOMPLETE,,,,48,204,0,20680
J12551030,TREE_48075,,,INCOMPLETE,,,,24,356,0,70960
J12551067,TREE_48075,,,INCOMPLETE,,,,12,1192,0,96680
J12551073,TREE_48075,,,INCOMPLETE,,,,52,1248,0,75120
J12551099,TREE_48075,,,INCOMPLETE,,,,120,780,0,95360
J12551109,TREE_48075,,,INCOMPLETE,,,,68,772,0,34040
J12551145,TREE_48075,,,INCOMPLETE,,,,124,256,0,93440
J12551146,TREE_48075,,,INCOMPLETE,,,,24,972,0,57240
J12551151,TREE_48075,,,INCOMPLETE,,,,132,1088,0,11184
J12551182,TREE_48075,,,INCOMPLETE,,,,12,956,0,90400
J12551190,TREE_48075,,,INCOMPLETE,,,,132,488,0,11480
J12551207,TREE_48075,,,INCOMPLETE,,,,64,220,0,10184
J12551210,TREE_48075,,,INCOMPLETE,,,,112,1112,0,98400
J12551227,TREE_48075,,,INCOMPLETE,,,,132,364,0,12868
J12551228,TREE_48075,,,INCOMPLETE,,,,24,572,0,53560
J12551237,TREE_48075,,,INCOMPLETE,,,,32,820,0,15840
J12551244,TREE_48075,,,INCOMPLETE,,,,76,804,0,82160
J12551253,TREE_48075,,,INCOMPLETE,,,,112,496,0,39800
J12551256,TREE_48075,,,INCOMPLETE,,,,68,1412,0,80240
J12551259,TREE_48075,,,INCOMPLETE,,,,44,1344,0,89120
J12551263,TREE_48075,,,INCOMPLETE,,,,124,632,0,73760
J12551264,TREE_48075,,,INCOMPLETE,,,,124,800,0,12756
J12551266,TREE_48075,,,INCOMPLETE,,,,128,160,0,11296
J12551283,TREE_48075,,,INCOMPLETE,,,,4,1300,0,13000
J12551305,TREE_48075,,,INCOMPLETE,,,,100,620,0,45800
J12551310,TREE_48075,,,INCOMPLETE,,,,100,684,0,32640
J12551316,TREE_48075,,,INCOMPLETE,,,,136,1164,0,10720
J12551318,TREE_48075,,,INCOMPLETE,,,,64,976,0,40080
J12551343,TREE_48075,,,INCOMPLETE,,,,24,408,0,10872
J12551344,TREE_48075,,,INCOMPLETE,,,,4,68,0,45080
J12551347,TREE_48075,,,INCOMPLETE,,,,32,604,0,44240
J12551373,TREE_48075,,,INCOMPLETE,,,,16,244,0,14604
J12551388,TREE_48075,,,INCOMPLETE,,,,12,76,0,32720
J12551391,TREE_48075,,,INCOMPLETE,,,,40,472,0,10760
J12551397,TREE_48075,,,INCOMPLETE,,,,52,120,0,10576
J12551399,TREE_48075,,,INCOMPLETE,,,,4,1084,0,93600
J12551405,TREE_48075,,,INCOMPLETE,,,,80,836,0,41720
J12551413,TREE_48075,,,INCOMPLETE,,,,0,936,0,83520
J12551414,TREE_48075,,,INCOMPLETE,,,,52,272,0,81120
J12551424,TREE_48075,,,INCOMPLETE,,,,104,124,0,13888
J12551437,TREE_48075,,,INCOMPLETE,,,,140,372,0,52280
J12551447,TREE_48075,,,INCOMPLETE,,,,52,80,0,12792
J12551467,TREE_48075,,,INCOMPLETE,,,,68,52,0,61280
J12551473,TREE_48075,,,INCOMPLETE,,,,32,600,0,19440
J12551476,TREE_48075,,,INCOMPLETE,,,,116,904,0,89560
J12551490,TREE_48075,,,INCOMPLETE,,,,32,1444,0,35440
J12551510,TREE_48075,,,INCOMPLETE,,,,72,148,0,57600
J12551529,TREE_48075,,,INCOMPLETE,,,,4,1252,0,14592
J12551546,TREE_48075,,,INCOMPLETE,,,,52,784,0,10984
J12551552,TREE_48075,,,INCOMPLETE,,,,88,436,0,41800
J12551560,TREE_48075,,,INCOMPLETE,,,,16,572,0,98840
J12551563,TREE_48075,,,INCOMPLETE,,,,84,588,0,89320
J12551576,TREE_48075,,,INCOMPLETE,,,,48,356,0,11008
J12551577,TREE_48075,,,INCOMPLETE,,,,108,820,0,65640
J12551580,TREE_48075,,,INCOMPLETE,,,,20,204,0,69120
J12551586,TREE_48075,,,INCOMPLETE,,,,52,644,0,54920
J12551597,TREE_48075,,,INCOMPLETE,,,,112,1208,0,92160
J12551600,TREE_48075,,,INCOMPLETE,,,,88,1164,0,48040
J12551626,TREE_48075,,,INCOMPLETE,,,,108,852,0,12136
J12551637,TREE_48075,,,INCOMPLETE,,,,16,380,0,68200
J12551642,TREE_48075,,,INCOMPLETE,,,,24,904,0,71640
J12551655,TREE_48075,,,INCOMPLETE,,,,84,180,0,10012
J12551658,TREE_48075,,,INCOMPLETE,,,,136,544,0,70320
J12551716,TREE_48075,,,INCOMPLETE,,,,60,1016,0,95200
J12551718,TREE_48075,,,INCOMPLETE,,,,36,1308,0,90240
J12551719,TREE_48075,,,INCOMPLETE,,,,76,216,0,28800
J12551722,TREE_48075,,,INCOMPLETE,,,,80,260,0,33680
J12551723,TREE_48075,,,INCOMPLETE,,,,72,1656,0,46200
J12551731,TREE_48075,,,INCOMPLETE,,,,68,1388,0,29680
J12551736,TREE_48075,,,INCOMPLETE,,,,120,188,0,10624
J12551762,TREE_48075,,,INCOMPLETE,,,,132,280,0,61720
J12551804,TREE_48075,,,INCOMPLETE,,,,72,668,0,10220
J12551815,TREE_48075,,,INCOMPLETE,,,,100,4,0,95560
J12551835,TREE_48075,,,INCOMPLETE,,,,84,420,0,96640
J12551880,TREE_48075,,,INCOMPLETE,,,,4,136,0,15560
J12551884,TREE_48075,,,INCOMPLETE,,,,28,868,0,80520
J12551894,TREE_48075,,,INCOMPLETE,,,,132,384,0,65480
J12551900,TREE_48075,,,INCOMPLETE,,,,128,920,0,60600
J12551902,TREE_48075,,,INCOMPLETE,,,,80,1256,0,40040
J12551912,TREE_48075,,,INCOMPLETE,,,,124,848,0,11312
J12551931,TREE_48075,,,INCOMPLETE,,,,36,1324,0,14408
J12551946,TREE_48075,,,INCOMPLETE,,,,52,888,0,55200
J12551950,TREE_48075,,,INCOMPLETE,,,,136,320,0,48520
J12551960,TREE_48075,,,INCOMPLETE,,,,116,380,0,64920
J12551990,TREE_48075,,,INCOMPLETE,,,,92,812,0,56520
J12551992,TREE_48075,,,INCOMPLETE,,,,104,944,0,92320
J12552012,TREE_48075,,,INCOMPLETE,,,,96,768,0,22680
J12552063,TREE_48075,,,INCOMPLETE,,,,32,428,0,12776
J12552102,TREE_48075,,,INCOMPLETE,,,,112,144,0,15152
J12552104,TREE_48075,,,INCOMPLETE,,,,96,1244,0,75160
J12552107,TREE_48075,,,INCOMPLETE,,,,16,24,0,12068
J12552108,TREE_48075,,,INCOMPLETE,,,,12,1024,0,68360
J12552115,TREE_48075,,,INCOMPLETE,,,,88,1492,0,15600
J12552141,TREE_48075,,,INCOMPLETE,,,,28,1004,0,14760
J12552153,TREE_48075,,,INCOMPLETE,,,,132,1072,0,91080
J12552155,TREE_48075,,,INCOMPLETE,,,,92,1344,0,14956
J12552160,TREE_48075,,,INCOMPLETE,,,,156,536,0,63600
J12552169,TREE_48075,,,INCOMPLETE,,,,52,972,0,22880
J12552175,TREE_48075,,,INCOMPLETE,,,,84,808,0,36200
J12552192,TREE_48075,,,INCOMPLETE,,,,108,232,0,14692
J12552197,TREE_48075,,,INCOMPLETE,,,,132,416,0,11452
J12552199,TREE_48075,,,INCOMPLETE,,,,104,784,0,77680
J12552244,TREE_48075,,,INCOMPLETE,,,,92,772,0,18080
J12552248,TREE_48075,,,INCOMPLETE,,,,72,832,0,13080
J12552273,TREE_48075,,,INCOMPLETE,,,,132,1656,0,14128
J12552277,TREE_48075,,,INCOMPLETE,,,,116,944,0,93160
J12552283,TREE_48075,,,INCOMPLETE,,,,100,1124,0,84800
J12552291,TREE_48075,,,INCOMPLETE,,,,88,404,0,14112
J12552292,TREE_48075,,,INCOMPLETE,,,,4,1228,0,95480
J12552293,TREE_48075,,,INCOMPLETE,,,,64,172,0,89840
J12552298,TREE_48075,,,INCOMPLETE,,,,84,520,0,69120
J12552311,TREE_48075,,,INCOMPLETE,,,,84,356,0,41440
J12552321,TREE_48075,,,INCOMPLETE,,,,48,276,0,81680
J12552339,TREE_48075,,,INCOMPLETE,,,,12,976,0,30640
J12552378,TREE_48075,,,INCOMPLETE,,,,56,60,0,64800
J12552379,TREE_48075,,,INCOMPLETE,,,,108,1088,0,11324
J12552406,TREE_48075,,,INCOMPLETE,,,,20,476,0,46360
J12552410,TREE_48075,,,INCOMPLETE,,,,56,1168,0,13020
J12552445,TREE_48075,,,INCOMPLETE,,,,116,1276,0,40520
J12552447,TREE_48075,,,INCOMPLETE,,,,48,580,0,48840
J12552451,TREE_48075,,,INCOMPLETE,,,,128,1064,0,76160
J12552459,TREE_48075,,,INCOMPLETE,,,,88,316,0,11816
J12552466,TREE_48075,,,INCOMPLETE,,,,104,148,0,12600
J12552469,TREE_48075,,,INCOMPLETE,,,,68,1212,0,43600
J12552470,TREE_48075,,,INCOMPLETE,,,,44,0,0,71520
J12552477,TREE_48075,,,INCOMPLETE,,,,100,564,0,10456
J12552491,TREE_48075,,,INCOMPLETE,,,,28,716,0,82400
J12552492,TREE_48075,,,INCOMPLETE,,,,136,912,0,89000
J12552498,TREE_48075,,,INCOMPLETE,,,,60,868,0,64360
J12552502,TREE_48075,,,INCOMPLETE,,,,76,1648,0,80920
J12552534,TREE_48075,,,INCOMPLETE,,,,4,4,0,45480
J12552543,TREE_48075,,,INCOMPLETE,,,,128,196,0,11156
J12552581,TREE_48075,,,INCOMPLETE,,,,68,32,0,27800
J12552584,TREE_48075,,,INCOMPLETE,,,,88,1264,0,12928
J12552599,TREE_48075,,,INCOMPLETE,,,,68,68,0,14876
J12552604,TREE_48075,,,INCOMPLETE,,,,120,100,0,34680
J12552628,TREE_48075,,,INCOMPLETE,,,,52,312,0,12032
J12552632,TREE_48075,,,INCOMPLETE,,,,40,496,0,16176
J12552642,TREE_48075,,,INCOMPLETE,,,,20,1420,0,12424
J12552659,TREE_48075,,,INCOMPLETE,,,,24,1372,0,14040
J12552663,TREE_48075,,,INCOMPLETE,,,,32,1472,0,10124
J12552681,TREE_48075,,,INCOMPLETE,,,,104,384,0,39200
J12552686,TREE_48075,,,INCOMPLETE,,,,116,1432,0,12568
J12552724,TREE_48075,,,INCOMPLETE,,,,128,320,0,89440
J12552751,TREE_48075,,,INCOMPLETE,,,,44,916,0,24760
J12552797,TREE_48075,,,INCOMPLETE,,,,0,628,0,68000
J12552813,TREE_48075,,,INCOMPLETE,,,,108,1016,0,79200
J12552842,TREE_48075,,,INCOMPLETE,,,,136,248,0,16604
J12552854,TREE_48075,,,INCOMPLETE,,,,128,84,0,14304
J12552859,TREE_48075,,,INCOMPLETE,,,,136,696,0,28000
J12552868,TREE_48075,,,INCOMPLETE,,,,36,532,0,15232
J12552915,TREE_48075,,,INCOMPLETE,,,,8,616,0,64920
J12552919,TREE_48075,,,INCOMPLETE,,,,100,460,0,31000
J12552933,TREE_48075,,,INCOMPLETE,,,,120,464,0,13412
J12552935,TREE_48075,,,INCOMPLETE,,,,68,1384,0,81200
J12552938,TREE_48075,,,INCOMPLETE,,,,128,180,0,55920
J12552948,TREE_48075,,,INCOMPLETE,,,,76,1028,0,78320
J12552961,TREE_48075,,,INCOMPLETE,,,,60,264,0,90400
J12552965,TREE_48075,,,INCOMPLETE,,,,60,1412,0,15748
J12553001,TREE_48075,,,INCOMPLETE,,,,12,972,0,11712
J12553013,TREE_48075,,,INCOMPLETE,,,,80,784,0,12828
J12553022,TREE_48075,,,INCOMPLETE,,,,60,1000,0,68560
J12553063,TREE_48075,,,INCOMPLETE,,,,176,3452,0,36108
J12553102,TREE_48075,,,INCOMPLETE,,,,108,4,0,92640
J12553115,TREE_48075,,,INCOMPLETE,,,,44,1044,0,12156
J12553117,TREE_48075,,,INCOMPLETE,,,,36,728,0,61560
J12553121,TREE_48075,,,INCOMPLETE,,,,48,780,0,37200
J12553142,TREE_48075,,,INCOMPLETE,,,,36,644,0,67600
J12553145,TREE_48075,,,INCOMPLETE,,,,48,840,0,10124
J12553156,TREE_48075,,,INCOMPLETE,,,,128,984,0,90800
J12553158,TREE_48075,,,INCOMPLETE,,,,48,56,0,12576
J12553179,TREE_48075,,,INCOMPLETE,,,,92,900,0,96160
J12553219,TREE_48075,,,INCOMPLETE,,,,108,1212,0,87200
J12553231,TREE_48075,,,INCOMPLETE,,,,84,468,0,99240
J12553263,TREE_48075,,,INCOMPLETE,,,,44,1100,0,14596
J12553307,TREE_48075,,,INCOMPLETE,,,,52,8,0,13692
J12553372,TREE_48075,,,INCOMPLETE,,,,12,696,0,68600
J12553379,TREE_48075,,,INCOMPLETE,,,,12,476,0,42040
J12553401,TREE_48075,,,INCOMPLETE,,,,88,840,0,17200
J12553408,TREE_48075,,,INCOMPLETE,,,,124,916,0,88800
J12553503,TREE_48075,,,INCOMPLETE,,,,84,144,0,44320
J12553508,TREE_48075,,,INCOMPLETE,,,,36,380,0,50200
J12553520,TREE_48075,,,INCOMPLETE,,,,124,1440,0,88680
J12553521,TREE_48075,,,INCOMPLETE,,,,24,600,0,71080
J12553524,TREE_48075,,,INCOMPLETE,,,,88,572,0,77160
J12553528,TREE_48075,,,INCOMPLETE,,,,64,856,0,60280
J12553530,TREE_48075,,,INCOMPLETE,,,,120,664,0,11324
J12553557,TREE_48075,,,INCOMPLETE,,,,72,644,0,45440
J12553560,TREE_48075,,,INCOMPLETE,,,,28,836,0,10684
J12553599,TREE_48075,,,INCOMPLETE,,,,36,960,0,91080
J12553602,TREE_48075,,,INCOMPLETE,,,,112,124,0,89520
J12553608,TREE_48075,,,INCOMPLETE,,,,80,696,0,58640
J12553641,TREE_48075,,,INCOMPLETE,,,,72,56,0,41800
J12553650,TREE_48075,,,INCOMPLETE,,,,36,12,0,10780
J12553657,TREE_48075,,,INCOMPLETE,,,,84,728,0,48560
J12553665,TREE_48075,,,INCOMPLETE,,,,12,796,0,15812
J12553675,TREE_48075,,,INCOMPLETE,,,,80,1428,0,10752
J12553697,TREE_48075,,,INCOMPLETE,,,,4,1008,0,34240
J12553701,TREE_48075,,,INCOMPLETE,,,,44,144,0,49920
J12553706,TREE_48075,,,INCOMPLETE,,,,132,1012,0,14964
J12553718,TREE_48075,,,INCOMPLETE,,,,100,448,0,10668
J12553728,TREE_48075,,,INCOMPLETE,,,,112,1344,0,13100
J12553782,TREE_48075,,,INCOMPLETE,,,,16,836,0,32640
J12553797,TREE_48075,,,INCOMPLETE,,,,48,264,0,80560
J12553798,TREE_48075,,,INCOMPLETE,,,,24,484,0,77200
J12553803,TREE_48075,,,INCOMPLETE,,,,100,1240,0,16360
J12553825,TREE_48075,,,INCOMPLETE,,,,120,240,0,38800
J12553826,TREE_48075,,,INCOMPLETE,,,,80,892,0,78640
J12553833,TREE_48075,,,INCOMPLETE,,,,92,240,0,16556
J12553875,TREE_48075,,,INCOMPLETE,,,,88,1340,0,15200
J12553884,TREE_48075,,,INCOMPLETE,,,,28,92,0,12780
J12553907,TREE_48075,,,INCOMPLETE,,,,20,208,0,92520
J12553908,TREE_48075,,,INCOMPLETE,,,,28,952,0,10520
J12553910,TREE_48075,,,INCOMPLETE,,,,76,456,0,72440
J12553919,TREE_48075,,,INCOMPLETE,,,,116,476,0,82400
J12553956,TREE_48075,,,INCOMPLETE,,,,120,764,0,62400
J12553982,TREE_48075,,,INCOMPLETE,,,,24,672,0,52840
J12554005,TREE_48075,,,INCOMPLETE,,,,120,492,0,11952
J12554010,TREE_48075,,,INCOMPLETE,,,,124,1028,0,28320
J12554022,TREE_48075,,,INCOMPLETE,,,,24,788,0,13360
J12554037,TREE_48075,,,INCOMPLETE,,,,16,740,0,11232
J12554078,TREE_48075,,,INCOMPLETE,,,,28,832,0,61480
J12554084,TREE_48075,,,INCOMPLETE,,,,36,1020,0,10568
J12554086,TREE_48075,,,INCOMPLETE,,,,36,108,0,45120
J12554094,TREE_48075,,,INCOMPLETE,,,,60,668,0,92040
J12554097,TREE_48075,,,INCOMPLETE,,,,56,1532,0,13348
J12554112,TREE_48075,,,INCOMPLETE,,,,8,1208,0,12360
J12554116,TREE_48075,,,INCOMPLETE,,,,96,1096,0,87960
J12554120,TREE_48075,,,INCOMPLETE,,,,60,36,0,82440
J12554149,TREE_48075,,,INCOMPLETE,,,,64,244,0,44840
